date,Upper BBand,Middle BBand,Lower BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-01-21 19:00:00,554.136,537.3741,520.6121,539.2024,64.7036,537.3741,5.9766,5.1375,550.5
2021-01-21 18:00:00,553.2555,536.4574,519.6592,538.4232,66.4886,536.4574,6.0338,4.9277,551.97
2021-01-21 17:00:00,552.0104,535.4584,518.9064,537.4889,66.549,535.4584,5.8693,4.6511,552.02
2021-01-21 16:00:00,550.4797,534.4704,518.461,536.4868,69.8341,534.4704,5.5689,4.3466,554.7
2021-01-21 15:00:00,548.2083,533.3474,518.4865,535.2307,65.4424,533.3474,4.8316,4.041,547.5627
2021-01-21 14:00:00,547.0418,532.4393,517.8368,534.3802,64.1468,532.4393,4.547,3.8434,545.73
2021-01-21 13:00:00,546.0278,531.5616,517.0955,533.5975,62.4618,531.5616,4.3042,3.6675,543.46
2021-01-21 12:00:00,545.2424,530.726,516.2096,532.9173,63.8548,530.726,4.1628,3.5083,544.55
2021-01-21 11:00:00,544.3668,529.7459,515.1249,532.1151,62.833,529.7459,3.8108,3.3447,543.16
2021-01-21 10:00:00,543.3355,528.8629,514.3902,531.3534,60.7943,528.8629,3.4476,3.2281,540.515
2021-01-21 09:00:00,542.3985,528.127,513.8556,530.7215,55.6108,528.127,3.2032,3.1733,534.69
2021-01-21 08:00:00,542.0323,527.5984,513.1644,530.4478,57.2565,527.5984,3.4377,3.1658,536.0
2021-01-21 07:00:00,541.4604,527.0134,512.5663,530.0649,57.2565,527.0134,3.5537,3.0978,536.0
2021-01-21 06:00:00,540.7085,526.63,512.5516,529.6556,58.4912,526.63,3.65,2.9838,537.0
2021-01-21 05:00:00,539.758,526.18,512.6021,529.1491,59.7364,526.18,3.6181,2.8172,538.0
2021-01-20 20:00:00,538.5703,525.6934,512.8164,528.5387,57.5985,525.6934,3.4229,2.617,535.55
2021-01-20 19:00:00,537.9377,524.9917,512.0457,528.0552,57.3753,524.9917,3.3734,2.4156,535.3
2021-01-20 18:00:00,537.2034,524.2917,511.38,527.5555,57.1046,524.2917,3.2866,2.1761,534.99
2021-01-20 17:00:00,536.3941,523.5867,510.7793,527.0428,56.7189,523.5867,3.1596,1.8985,534.54
2021-01-20 16:00:00,535.5902,522.852,510.1138,526.5257,56.7021,522.852,2.9974,1.5832,534.52
2021-01-20 15:00:00,534.5045,522.1807,509.8569,525.9744,56.5886,522.1807,2.7487,1.2296,534.38
2021-01-20 14:00:00,533.1714,521.6571,510.1428,525.3947,55.1262,521.6571,2.4056,0.8499,532.58
2021-01-20 13:00:00,532.0571,521.2811,510.5051,524.8992,55.6142,521.2811,2.116,0.4609,533.065
2021-01-20 12:00:00,530.7259,520.8786,511.0312,524.336,53.8167,520.8786,1.6661,0.0472,530.8589
2021-01-20 11:00:00,529.635,520.5072,511.3793,523.8862,54.7109,520.5072,1.2923,-0.3576,531.78
2021-01-20 10:00:00,528.1954,520.0595,511.9236,523.3418,53.6769,520.0595,0.7027,-0.77,530.5
2021-01-20 09:00:00,527.5248,519.9352,512.3456,522.8481,49.5919,519.9352,0.0702,-1.1382,525.8
2021-01-20 08:00:00,528.2265,520.0752,511.9239,522.6445,48.3747,520.0752,-0.2596,-1.4403,524.5
2021-01-20 07:00:00,529.152,520.2815,511.411,522.5165,48.8129,520.2815,-0.5444,-1.7355,525.0
2021-01-19 20:00:00,529.3403,520.3359,511.3315,522.3453,45.9742,520.3359,-0.9509,-2.0332,522.0
2021-01-19 19:00:00,530.1284,520.5792,511.03,522.3691,46.8107,520.5792,-1.1505,-2.3038,523.0
2021-01-19 18:00:00,530.8612,520.8012,510.7412,522.3256,45.8584,520.8012,-1.4903,-2.5921,522.0
2021-01-19 17:00:00,531.4976,521.0312,510.5648,522.348,46.162,521.0312,-1.8004,-2.8676,522.38
2021-01-19 16:00:00,531.9148,521.2019,510.489,522.3458,44.8905,521.2019,-2.2089,-3.1343,521.01
2021-01-19 15:00:00,532.4024,521.4292,510.4559,522.4379,44.2495,521.4292,-2.5585,-3.3657,520.32
2021-01-19 14:00:00,533.2307,521.7752,510.3197,522.584,43.401,521.7752,-2.8973,-3.5675,519.4
2021-01-19 13:00:00,534.257,522.2122,510.1674,522.8036,42.4736,522.2122,-3.194,-3.7351,518.392
2021-01-19 12:00:00,535.8579,522.8246,509.7913,523.1078,39.381,522.8246,-3.4236,-3.8703,515.145
2021-01-19 11:00:00,536.8697,523.4788,510.0878,523.657,40.3662,523.4788,-3.3361,-3.982,516.67
2021-01-19 10:00:00,538.1046,524.1478,510.1909,524.1389,41.532,524.1478,-3.3313,-4.1435,518.4399
2021-01-19 09:00:00,539.5382,524.8208,510.1033,524.5319,41.7891,524.8208,-3.4569,-4.3465,518.83
2021-01-19 08:00:00,541.7796,525.6698,509.56,524.9251,41.4477,525.6698,-3.6066,-4.5689,518.45
2021-01-19 07:00:00,543.6046,526.5061,509.4076,525.3717,45.5594,526.5061,-3.7066,-4.8095,524.5
2021-01-19 06:00:00,545.1731,527.1181,509.0631,525.4318,44.6826,527.1181,-4.3963,-5.0852,523.5
2021-01-19 05:00:00,546.5711,527.7514,508.9318,525.565,44.5964,527.7514,-5.1108,-5.2575,523.4
2021-01-15 20:00:00,548.2009,528.4714,508.742,525.7144,36.0123,528.4714,-5.9383,-5.2941,514.5
2021-01-15 19:00:00,549.1005,529.4181,509.7357,526.4878,35.7962,529.4181,-6.0019,-5.1331,514.3
2021-01-15 18:00:00,549.6583,530.3301,511.002,527.3283,35.3105,530.3301,-5.9754,-4.9159,513.84
2021-01-15 17:00:00,549.951,531.2444,512.5379,528.2585,33.9024,531.2444,-5.8079,-4.651,512.5
2021-01-15 16:00:00,549.8878,532.2028,514.5177,529.3453,34.9337,532.2028,-5.3731,-4.3617,514.38
2021-01-15 15:00:00,549.7722,533.0974,516.4227,530.3774,37.4475,533.0974,-4.9314,-4.1089,518.672
2021-01-15 14:00:00,550.1705,533.9424,517.7142,531.1847,39.1134,533.9424,-4.733,-3.9033,521.3
2021-01-15 13:00:00,550.4897,534.6607,518.8317,531.8664,38.803,534.6607,-4.6784,-3.6958,520.99
2021-01-15 12:00:00,550.2996,535.2517,520.2038,532.6165,37.5388,535.2517,-4.5091,-3.4502,519.717
2021-01-15 11:00:00,549.9669,535.9538,521.9408,533.5061,36.17,535.9538,-4.0979,-3.1855,518.35
2021-01-15 10:00:00,549.1064,536.6631,524.2199,534.5513,41.5975,536.6631,-3.3742,-2.9574,526.77
2021-01-15 09:00:00,549.0182,537.0921,525.1661,535.088,44.0486,537.0921,-3.2587,-2.8531,530.0
2021-01-15 08:00:00,548.9739,537.3421,525.7104,535.4389,44.5911,537.3421,-3.3929,-2.7517,530.69
2021-01-15 06:00:00,548.8995,537.5191,526.1388,535.7664,40.4167,537.5191,-3.5849,-2.5915,526.63
2021-01-14 20:00:00,548.5713,537.9278,527.2843,536.3965,42.4498,537.9278,-3.3646,-2.3431,529.3
2021-01-14 19:00:00,548.4163,538.2598,528.1033,536.8859,42.7299,538.2598,-3.3062,-2.0877,529.66
2021-01-14 18:00:00,548.1991,538.5578,528.9165,537.3842,41.9481,538.5578,-3.2203,-1.7831,528.9
2021-01-14 17:00:00,547.847,538.8975,529.948,537.9693,40.5016,538.8975,-2.9864,-1.4238,527.5
2021-01-14 16:00:00,547.1791,539.2938,531.4085,538.6914,40.7329,539.2938,-2.5019,-1.0332,527.83
2021-01-14 15:00:00,546.3004,539.6498,532.9993,539.4404,42.7867,539.6498,-1.8807,-0.666,530.7
2021-01-14 14:00:00,545.7037,539.9398,534.176,540.0432,44.1437,539.9398,-1.3527,-0.3624,532.51
2021-01-14 13:00:00,545.2438,540.1235,535.0031,540.5627,47.5717,540.1235,-0.8433,-0.1148,536.7644
2021-01-14 12:00:00,545.27,540.2823,535.2947,540.8247,45.6594,540.2823,-0.6142,0.0673,534.77
2021-01-14 11:00:00,545.0904,540.517,535.9436,541.2423,47.307,540.517,-0.1097,0.2377,536.74
2021-01-14 10:00:00,545.0119,540.6575,536.3031,541.5528,48.9449,540.6575,0.3353,0.3246,538.63
2021-01-14 09:00:00,544.9993,540.6792,536.359,541.7543,54.4077,540.6792,0.7059,0.3219,544.3
2021-01-14 08:00:00,544.6423,540.5152,536.3881,541.5788,53.7387,540.5152,0.5913,0.2259,543.54
2021-01-14 07:00:00,545.6672,540.6895,535.7119,541.4435,53.144,540.6895,0.5139,0.1345,542.86
2021-01-14 06:00:00,546.8864,540.9279,534.9693,541.3458,52.8337,540.9279,0.4768,0.0397,542.5
2021-01-14 05:00:00,548.3943,541.2445,534.0947,541.2662,55.2917,541.2445,0.4593,-0.0696,545.0
2021-01-13 20:00:00,549.1333,541.4145,533.6957,541.0087,53.5365,541.4145,0.1756,-0.2018,542.9
2021-01-13 19:00:00,549.8934,541.6395,533.3857,540.8783,52.4714,541.6395,0.0248,-0.2962,541.66
2021-01-13 18:00:00,550.2645,541.8092,533.3538,540.8244,52.1378,541.8092,-0.0418,-0.3764,541.27
2021-01-13 17:00:00,550.5382,541.9622,533.3862,540.7936,52.1212,541.9622,-0.0865,-0.46,541.25
2021-01-13 16:00:00,550.8008,542.1162,533.4316,540.7622,52.097,542.1162,-0.1402,-0.5534,541.22
2021-01-13 15:00:00,550.9806,542.2422,533.5038,540.7306,54.5835,542.2422,-0.2037,-0.6567,544.02
2021-01-13 14:00:00,551.0161,542.2605,533.5049,540.5037,53.6907,542.2605,-0.5669,-0.77,542.85
2021-01-13 13:00:00,551.8468,542.5352,533.2236,540.3419,50.3611,542.5352,-0.903,-0.8208,538.72
2021-01-13 12:00:00,553.4808,543.1105,532.7402,540.4538,52.1697,543.1105,-0.8985,-0.8002,540.78
2021-01-13 11:00:00,554.904,543.6132,532.3224,540.4313,51.2244,543.6132,-1.0893,-0.7756,539.63
2021-01-13 10:00:00,555.3363,543.9462,532.5561,540.4866,51.2329,543.9462,-1.1999,-0.6972,539.64
2021-01-13 09:00:00,556.1524,544.4014,532.6504,540.5449,49.4971,544.4014,-1.3246,-0.5716,537.5
2021-01-13 08:00:00,556.8255,544.932,533.0386,540.7549,48.2491,544.932,-1.2467,-0.3833,536.0
2021-01-13 07:00:00,556.6966,545.0104,533.3241,541.0829,50.577,545.0104,-0.9764,-0.1674,538.89
2021-01-13 05:00:00,556.635,545.1174,533.5997,541.2341,50.8808,545.1174,-0.9114,0.0348,539.26
2021-01-12 20:00:00,556.5939,545.272,533.9501,541.3702,50.3667,545.272,-0.8529,0.2714,538.6
2021-01-12 19:00:00,556.517,545.352,534.187,541.5613,50.7479,545.352,-0.6986,0.5525,539.09
2021-01-12 18:00:00,556.7504,545.226,533.7017,541.7317,50.9762,545.226,-0.5414,0.8652,539.39
2021-01-12 17:00:00,557.3731,544.9524,532.5316,541.8932,50.3427,544.9524,-0.3634,1.2169,538.51
2021-01-12 16:00:00,557.8849,544.71,531.5352,542.1266,50.9868,544.71,-0.0414,1.612,539.4
2021-01-12 15:00:00,558.2877,544.4634,530.639,542.3146,50.0284,544.4634,0.2797,2.0253,538.02
2021-01-12 14:00:00,558.6816,544.238,529.7944,542.6108,52.5552,544.238,0.8259,2.4617,541.53
2021-01-12 13:00:00,559.057,543.8924,528.7277,542.6853,52.7607,543.8924,1.1536,2.8707,541.81
2021-01-12 12:00:00,559.6738,543.415,527.1562,542.7457,52.2095,543.415,1.5267,3.3,540.9556
2021-01-12 11:00:00,560.4915,542.8612,525.2308,542.8691,51.1285,542.8612,2.0677,3.7433,539.28
2021-01-12 10:00:00,560.8234,542.5075,524.1916,543.1167,51.1953,542.5075,2.8986,4.1622,539.38
2021-01-12 09:00:00,561.2017,542.1007,522.9996,543.3744,58.0846,542.1007,3.9069,4.4781,548.77
2021-01-12 08:00:00,561.0091,541.3986,521.7881,543.0022,59.0998,541.3986,4.181,4.6209,550.01
2021-01-12 07:00:00,560.4357,540.7799,521.1241,542.5189,60.7469,540.7799,4.3437,4.7309,552.0
2021-01-12 06:00:00,559.531,540.1632,520.7955,541.8651,59.7106,540.1632,4.2855,4.8277,550.1
2021-01-12 05:00:00,558.7553,539.6922,520.6292,541.2972,59.4655,539.6922,4.3425,4.9632,549.65
2021-01-11 20:00:00,557.9699,539.1702,520.3706,540.7211,57.8694,539.1702,4.3978,5.1184,546.75
2021-01-11 19:00:00,557.4189,538.7186,520.0183,540.3053,57.3714,538.7186,4.6997,5.2985,545.86
2021-01-11 18:00:00,556.9056,538.2869,519.6682,539.9222,57.3788,538.2869,5.1073,5.4482,545.87
2021-01-11 17:00:00,556.3523,537.8412,519.3302,539.512,56.9135,537.8412,5.5523,5.5334,545.0
2021-01-11 16:00:00,555.8403,537.3922,518.9442,539.1336,56.6876,537.3922,6.128,5.5287,544.57
2021-01-11 15:00:00,555.3272,537.0336,518.7399,538.7586,61.4065,537.0336,6.8175,5.3789,551.09
2021-01-11 14:00:00,554.0108,536.4352,518.8596,537.9082,65.3505,536.4352,6.9345,5.0193,555.98
2021-01-11 13:00:00,551.7003,535.6432,519.5862,536.6619,65.2977,535.6432,6.4852,4.5405,555.86
2021-01-11 12:00:00,549.1539,534.6854,520.217,535.3378,62.4147,534.6854,5.8295,4.0543,549.62
2021-01-11 11:00:00,547.5095,533.9658,520.4221,534.3529,65.5132,533.9658,5.5431,3.6105,553.295
2021-01-11 10:00:00,544.8344,533.0569,521.2795,533.0465,65.6204,533.0569,4.7229,3.1273,553.42
2021-01-11 09:00:00,541.6062,532.0696,522.533,531.6415,57.5277,532.0696,3.5945,2.7284,538.35
2021-01-11 08:00:00,542.4665,531.2663,520.066,531.1788,60.9805,531.2663,3.6363,2.5119,542.1
2021-01-11 07:00:00,542.2714,530.3629,518.4545,530.4256,62.7275,530.3629,3.2551,2.2308,543.9
2021-01-11 06:00:00,541.862,529.2996,516.7372,529.4963,60.9869,529.2996,2.5378,1.9748,541.0
2021-01-11 05:00:00,541.7239,528.2996,514.8753,528.703,57.1956,528.2996,1.8807,1.834,535.31
2021-01-08 20:00:00,542.1345,527.4559,512.7773,528.2473,54.0634,527.4559,1.5939,1.8224,531.18
2021-01-08 19:00:00,542.5794,526.7666,510.9538,528.0451,54.119,526.7666,1.6253,1.8795,531.24
2021-01-08 18:00:00,542.8863,526.0553,509.2242,527.8247,54.8094,526.0553,1.6355,1.943,532.0
2021-01-08 17:00:00,543.0062,525.3003,507.5943,527.5368,54.2603,525.3003,1.5474,2.0199,531.2601
2021-01-08 16:00:00,543.0931,524.5409,505.9888,527.28,54.1875,524.5409,1.4878,2.138,531.16
2021-01-08 15:00:00,543.3249,523.6676,504.0103,527.0124,51.4488,523.6676,1.4003,2.3005,527.4901
2021-01-08 14:00:00,543.1285,523.2089,503.2892,526.9795,48.9149,523.2089,1.6419,2.5256,524.34
2021-01-08 13:00:00,543.0234,523.0892,503.155,527.1615,52.5598,523.0892,2.2471,2.7465,528.67
2021-01-08 12:00:00,542.6522,522.7969,502.9416,527.0575,51.3499,522.7969,2.546,2.8714,527.175
2021-01-08 11:00:00,542.4425,522.6537,502.8649,527.0494,51.8043,522.6537,3.0427,2.9527,527.7069
2021-01-08 10:00:00,542.1711,522.4713,502.7715,527.004,55.1226,522.4713,3.5783,2.9302,531.45
2021-01-08 09:00:00,541.5515,522.1336,502.7158,526.6974,57.0575,522.1336,3.8287,2.7682,533.5
2021-01-08 08:00:00,540.8399,521.8503,502.8608,526.2283,59.4896,521.8503,3.8839,2.503,535.97
2021-01-08 06:00:00,539.783,521.485,503.187,525.5564,58.1058,521.485,3.6463,2.1578,533.99
2021-01-07 20:00:00,538.8585,521.137,503.4155,524.9748,57.5465,521.137,3.4917,1.7857,533.2
2021-01-07 19:00:00,538.0023,520.822,503.6417,524.4075,57.3444,520.822,3.324,1.3592,532.91
2021-01-07 18:00:00,537.2249,520.559,503.893,523.8211,57.0651,520.559,3.0911,0.868,532.5
2021-01-07 17:00:00,537.606,520.6506,503.6953,523.2226,56.4124,520.6506,2.7906,0.3123,531.53
2021-01-07 16:00:00,538.2314,520.805,503.3786,522.6497,58.4308,520.805,2.4652,-0.3073,533.81
2021-01-07 15:00:00,538.6357,520.8996,503.1636,521.88,58.0039,520.8996,1.782,-1.0005,533.14
2021-01-07 14:00:00,539.0828,521.009,502.9352,521.1034,57.4236,521.009,0.9522,-1.6961,532.22
2021-01-07 13:00:00,539.6027,521.143,502.6832,520.3368,54.0234,521.143,-0.0271,-2.3581,527.1262
2021-01-07 12:00:00,540.2552,521.363,502.4709,519.8686,54.7736,521.363,-0.758,-2.9409,528.0299
2021-01-07 11:00:00,540.7961,521.5461,502.2961,519.3057,53.3889,521.5461,-1.7719,-3.4866,526.03
2021-01-07 10:00:00,541.0817,521.6703,502.2588,518.842,51.7983,521.6703,-2.8366,-3.9153,523.8
2021-01-07 09:00:00,541.7294,521.9547,502.18,518.5,43.8681,521.9547,-3.9272,-4.185,514.25
2021-01-07 08:00:00,542.4866,522.567,502.6475,518.7931,44.423,522.567,-4.2897,-4.2494,515.0
2021-01-07 07:00:00,543.3423,523.206,503.0697,519.0547,41.5653,523.206,-4.7664,-4.2394,512.0
2021-01-07 06:00:00,543.2295,523.506,503.7825,519.5413,40.5808,523.506,-5.0,-4.1076,511.0
2021-01-07 05:00:00,543.1259,523.956,504.7861,520.1303,39.5971,523.956,-5.1237,-3.8845,510.0
2021-01-06 20:00:00,542.9533,524.489,506.0247,520.829,39.9165,524.489,-5.1051,-3.5747,510.5
2021-01-06 19:00:00,542.7491,525.0224,507.2956,521.5413,39.349,525.0224,-5.0582,-3.1921,509.9
2021-01-06 18:00:00,542.4118,525.5907,508.7695,522.3441,38.8371,525.5907,-4.8635,-2.7256,509.35
2021-01-06 17:00:00,541.824,526.1174,510.4107,523.2403,38.0374,526.1174,-4.4884,-2.1911,508.48
2021-01-06 16:00:00,540.9521,526.658,512.3639,524.2582,34.6981,526.658,-3.8557,-1.6168,504.96
2021-01-06 15:00:00,539.1617,527.3127,515.4637,525.5892,39.8721,527.3127,-2.6336,-1.0571,513.728
2021-01-06 14:00:00,538.4595,527.6627,516.866,526.4072,45.0758,527.6627,-1.9283,-0.6629,520.75
2021-01-06 13:00:00,538.3453,527.7891,517.2329,526.7973,44.224,527.7891,-1.7149,-0.3466,519.9
2021-01-06 12:00:00,538.1641,528.0038,517.8436,527.273,46.6772,528.0038,-1.3312,-0.0045,522.88
2021-01-06 11:00:00,538.1243,528.1275,518.1307,527.576,46.0514,528.1275,-1.1253,0.3271,522.2354
2021-01-06 10:00:00,538.0431,528.2403,518.4376,527.9443,45.1681,528.2403,-0.7807,0.6903,521.32
2021-01-06 09:00:00,537.9552,528.494,519.0328,528.4011,48.2374,528.494,-0.2361,1.058,525.0
2021-01-06 08:00:00,538.9035,528.931,518.9585,528.6357,48.246,528.931,0.0876,1.3815,525.01
2021-01-06 07:00:00,539.4746,529.298,519.1214,528.8857,46.9083,529.298,0.4985,1.705,523.55
2021-01-06 06:00:00,539.4161,529.363,519.3099,529.2537,47.0694,529.363,1.1644,2.0066,523.75
2021-01-06 05:00:00,539.3707,529.4097,519.4486,529.6333,48.0831,529.4097,1.977,2.2172,525.02
2021-01-05 20:00:00,539.3825,529.3957,519.4089,529.9514,57.7712,529.3957,2.8561,2.2773,535.25
2021-01-05 19:00:00,538.9077,529.0707,519.2336,529.586,58.7897,529.0707,2.895,2.1325,536.16
2021-01-05 18:00:00,538.2634,528.741,519.2185,529.1326,59.3343,528.741,2.8099,1.9419,536.65
2021-01-05 17:00:00,537.6037,528.2527,518.9016,528.6142,59.1626,528.2527,2.6105,1.7249,536.42
2021-01-05 16:00:00,536.8689,527.775,518.6811,528.0759,59.0318,527.775,2.3415,1.5036,536.24
2021-01-05 15:00:00,536.0357,527.317,518.5983,527.5128,57.1817,527.317,1.9824,1.2941,533.728
2021-01-05 14:00:00,535.4948,526.9391,518.3833,527.0842,57.0273,526.9391,1.7509,1.122,533.5213
2021-01-05 13:00:00,534.9222,526.559,518.1958,526.6402,54.1135,526.559,1.4511,0.9648,529.755
2021-01-05 12:00:00,534.8006,526.2502,517.6997,526.4254,56.6563,526.2502,1.4309,0.8432,532.3339
2021-01-05 11:00:00,534.5019,525.7754,517.0489,526.0179,56.9422,525.7754,1.1216,0.6963,532.619
2021-01-05 10:00:00,533.9316,525.3581,516.7845,525.5627,58.4948,525.3581,0.6815,0.5899,534.17
2021-01-05 09:00:00,533.0446,524.8665,516.6884,524.9691,46.5276,524.8665,-0.0481,0.5671,521.0
2021-01-05 08:00:00,533.0455,524.9942,516.9429,525.2428,50.2496,524.9942,0.3624,0.7209,524.5
2021-01-05 07:00:00,533.0429,524.8922,516.7416,525.2941,51.9602,524.8922,0.5246,0.8105,525.99
2021-01-05 06:00:00,533.0196,524.8759,516.7321,525.2461,52.5521,524.8759,0.5724,0.8819,526.5
2021-01-05 05:00:00,532.9835,524.8539,516.7242,525.1596,53.0677,524.8539,0.5731,0.9593,526.95
2021-01-04 20:00:00,532.9136,524.8139,516.7141,525.0361,51.217,524.8139,0.5198,1.0559,525.15
2021-01-04 19:00:00,532.908,524.8089,516.7098,525.0282,50.7475,524.8089,0.6276,1.1899,524.6999
2021-01-04 18:00:00,532.9034,524.8039,516.7043,525.0509,50.6456,524.8039,0.8018,1.3305,524.6
2021-01-04 17:00:00,532.961,524.8505,516.7401,525.082,50.2773,524.8505,1.0227,1.4626,524.23
2021-01-04 16:00:00,533.0374,524.9162,516.7951,525.1407,50.583,524.9162,1.3274,1.5726,524.54
2021-01-04 15:00:00,533.0934,524.9645,516.8357,525.1822,52.3732,524.9645,1.6655,1.6339,526.3425
2021-01-04 14:00:00,533.0654,524.9465,516.8275,525.1021,52.6203,524.9465,1.8892,1.626,526.59
2021-01-04 13:00:00,533.0069,524.9085,516.81,524.9995,51.7577,524.9085,2.1221,1.5603,525.62
2021-01-04 12:00:00,533.1159,524.9695,516.823,524.9567,55.0648,524.9695,2.4873,1.4198,528.9301
2021-01-04 11:00:00,532.9294,524.8918,516.8542,524.6827,66.4464,524.8918,2.5801,1.1529,538.11
2021-01-04 10:00:00,530.7771,524.3588,517.9405,523.7567,64.8473,524.3588,1.7265,0.7961,536.02
2021-01-04 09:00:00,528.7348,523.8435,518.9521,522.911,54.2348,523.8435,0.8245,0.5635,525.5
2021-01-04 08:00:00,528.8602,523.5971,518.3341,522.7324,53.7861,523.5971,0.7325,0.4983,525.15
2021-01-04 07:00:00,529.0455,523.3298,517.6141,522.5657,53.0874,523.3298,0.64,0.4397,524.6
2021-01-04 06:00:00,528.9935,523.1765,517.3594,522.4254,54.3881,523.1765,0.5686,0.3896,525.5
2021-01-04 05:00:00,528.84,523.0065,517.1729,522.2133,55.513,523.0065,0.3776,0.3449,526.27
2020-12-31 20:00:00,528.7843,522.6971,516.6099,521.9336,49.9657,522.6971,0.0499,0.3367,522.0
2020-12-31 19:00:00,528.9104,522.5475,516.1845,521.929,50.0929,522.5475,0.0657,0.4084,522.09
2020-12-31 18:00:00,529.0447,522.3778,515.7109,521.9179,50.6612,522.3778,0.0758,0.4941,522.5
2020-12-31 17:00:00,529.1414,522.1911,515.2408,521.8777,50.5156,522.1911,0.0457,0.5986,522.39
2020-12-31 16:00:00,529.1936,522.0188,514.844,521.8424,50.1667,522.0188,0.0179,0.7369,522.12
2020-12-31 15:00:00,529.2172,521.8671,514.5171,521.8233,48.0283,521.8671,0.0097,0.9166,520.49
2020-12-31 14:00:00,529.2498,521.7841,514.3184,521.9152,44.6476,521.7841,0.165,1.1433,518.09
2020-12-31 13:00:00,529.2619,521.7728,514.2837,522.179,47.1295,521.7728,0.6051,1.3879,520.1
2020-12-31 12:00:00,529.334,521.6678,514.0016,522.3224,46.1561,521.6678,0.9535,1.5836,519.4238
2020-12-31 11:00:00,529.4203,521.5703,513.7204,522.5223,53.8132,521.5703,1.4531,1.7411,524.83
2020-12-31 10:00:00,529.2747,521.2767,513.2787,522.3631,48.6495,521.2767,1.5192,1.8132,521.44
2020-12-31 09:00:00,529.2512,521.153,513.0548,522.4268,55.8826,521.153,1.9266,1.8866,525.5
2020-12-31 08:00:00,528.9138,520.9703,513.0269,522.2149,56.5633,520.9703,2.0053,1.8767,525.84
2020-12-31 07:00:00,528.5056,520.751,512.9964,521.9648,56.4275,520.751,2.0418,1.8445,525.75
2020-12-31 06:00:00,528.0832,520.481,512.8788,521.7038,55.3016,520.481,2.068,1.7952,525.0
2020-12-31 05:00:00,527.7242,520.2147,512.7052,521.4765,54.6215,520.2147,2.1476,1.727,524.55
2020-12-30 20:00:00,527.3799,519.963,512.5461,521.2645,57.339,519.963,2.2639,1.6218,526.0
2020-12-30 19:00:00,526.7966,519.6763,512.556,520.9379,57.7219,519.6763,2.2317,1.4613,526.2
2020-12-30 18:00:00,526.1354,519.348,512.5606,520.575,57.4334,519.348,2.1378,1.2686,525.99
2020-12-30 17:00:00,525.4429,519.0083,512.5738,520.2016,57.1778,519.0083,2.0082,1.0513,525.8
2020-12-30 16:00:00,524.7182,518.6503,512.5825,519.8155,56.715,518.6503,1.833,0.8121,525.45
2020-12-30 15:00:00,523.9345,518.3187,512.7028,519.4269,60.3158,518.3187,1.6183,0.5569,527.45
2020-12-30 14:00:00,522.4661,517.9443,513.4225,518.8736,59.2529,517.9443,1.1171,0.2916,526.6
2020-12-30 13:00:00,520.8272,517.5893,514.3515,518.3407,52.8143,517.5893,0.5476,0.0852,522.12
2020-12-30 12:00:00,520.191,517.396,514.601,518.0801,50.1636,517.396,0.269,-0.0305,520.56
2020-12-30 11:00:00,519.8385,517.2303,514.6222,517.9091,45.517,517.2303,0.0683,-0.1053,518.11
2020-12-30 10:00:00,519.8,517.1447,514.4893,517.8952,43.4794,517.1447,0.0606,-0.1487,517.13
2020-12-30 09:00:00,519.7914,517.1327,514.4739,517.948,48.628,517.1327,0.1497,-0.2011,520.0
2020-12-30 08:00:00,519.7451,517.1237,514.5023,517.8064,49.4163,517.1237,-0.031,-0.2888,520.4
2020-12-30 07:00:00,520.1606,517.1837,514.2067,517.6276,41.6161,517.1837,-0.302,-0.3532,516.99
