date,Middle BBand,Upper BBand,Lower BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-01-08 09:00:00,23.4447,23.8981,22.9912,23.3516,64.9757,23.4447,0.2523,0.2257,23.7864
2021-01-08 08:00:00,23.4245,23.8692,22.9798,23.3216,65.1676,23.4245,0.2589,0.2305,23.7963
2021-01-08 07:00:00,23.3946,23.8556,22.9335,23.2889,64.6632,23.3946,0.266,0.2322,23.747
2021-01-08 06:00:00,23.3768,23.823,22.9306,23.2573,62.7876,23.3768,0.2745,0.2361,23.5694
2021-01-08 05:00:00,23.3601,23.8138,22.9063,23.2358,65.0113,23.3601,0.2841,0.2557,23.6878
2021-01-07 20:00:00,23.3459,23.7841,22.9078,23.2046,66.1436,23.3459,0.2912,0.265,23.747
2021-01-07 19:00:00,23.3331,23.7453,22.9209,23.1672,66.0483,23.3331,0.2977,0.2669,23.7371
2021-01-07 18:00:00,23.3058,23.7158,22.8958,23.1279,64.7042,23.3058,0.3054,0.2665,23.599
2021-01-07 17:00:00,23.2578,23.8259,22.6898,23.0954,64.4124,23.2578,0.3151,0.2762,23.5694
2021-01-07 16:00:00,23.2085,23.9026,22.5144,23.0627,64.5844,23.2085,0.3248,0.2876,23.5793
2021-01-07 15:00:00,23.1622,23.9326,22.3917,23.0271,64.7516,23.1622,0.3341,0.2969,23.5892
2021-01-07 14:00:00,23.1138,23.9501,22.2776,22.9883,63.5663,23.1138,0.3434,0.3034,23.461
2021-01-07 13:00:00,23.0673,23.9735,22.1612,22.9557,64.6988,23.0673,0.3534,0.3204,23.53
2021-01-07 12:00:00,23.0207,23.9697,22.0717,22.9161,64.6988,23.0207,0.3617,0.3304,23.53
2021-01-07 11:00:00,22.9836,23.9372,22.0299,22.8738,67.6765,22.9836,0.3695,0.3383,23.7124
2021-01-07 10:00:00,22.9324,23.8887,21.9762,22.8159,66.4249,22.9324,0.3773,0.325,23.5596
2021-01-07 09:00:00,22.881,23.8623,21.8997,22.7646,64.2679,22.881,0.3904,0.3188,23.313
2021-01-07 08:00:00,22.8259,23.8865,21.7653,22.7268,63.17,22.8259,0.4084,0.3313,23.1947
2021-01-07 07:00:00,22.7658,23.935,21.5965,22.6946,62.9868,22.7658,0.4276,0.3545,23.175
2021-01-07 06:00:00,22.6879,24.0355,21.3402,22.6614,63.9088,22.6879,0.4459,0.3811,23.2341
2021-01-07 05:00:00,22.6077,24.0949,21.1204,22.6219,65.7702,22.6077,0.4621,0.4033,23.3525
2021-01-06 20:00:00,22.5242,24.1126,20.9357,22.5715,64.6933,22.5242,0.4768,0.4139,23.2243
2021-01-06 19:00:00,22.4472,24.1142,20.7803,22.5265,64.6933,22.4472,0.4925,0.4343,23.2243
2021-01-06 18:00:00,22.372,24.0948,20.6492,22.4784,64.4521,22.372,0.5071,0.4541,23.1947
2021-01-06 17:00:00,22.2868,24.0892,20.4844,22.429,63.8959,22.2868,0.5203,0.4758,23.1257
2021-01-06 16:00:00,22.201,24.079,20.3231,22.381,63.6208,22.201,0.5315,0.5035,23.0911
2021-01-06 15:00:00,22.1161,24.0549,20.1772,22.332,64.7103,22.1161,0.5385,0.5352,23.17
2021-01-06 14:00:00,22.0281,24.0067,20.0496,22.2742,68.2408,22.0281,0.5393,0.5597,23.4166
2021-01-06 13:00:00,21.9321,23.9113,19.9529,22.1954,67.1314,21.9321,0.5342,0.5578,23.2588
2021-01-06 12:00:00,21.8428,23.8163,19.8693,22.1221,66.4589,21.8428,0.5283,0.5633,23.1651
2021-01-06 11:00:00,21.7591,23.7141,19.804,22.0501,66.6699,21.7591,0.5195,0.5717,23.1801
2021-01-06 10:00:00,21.6695,23.602,19.737,21.9722,64.6335,21.6695,0.5065,0.5726,22.8988
2021-01-06 09:00:00,21.586,23.5153,19.6567,21.9083,69.2205,21.586,0.49,0.594,23.2144
2021-01-06 08:00:00,21.49,23.3717,19.6084,21.8182,68.1978,21.49,0.464,0.5806,23.0665
2021-01-06 07:00:00,21.4136,23.2175,19.6096,21.7321,71.249,21.4136,0.4348,0.57,23.2637
2021-01-06 06:00:00,21.3347,23.0106,19.6588,21.6265,72.8238,21.3347,0.401,0.5282,23.3623
2021-01-06 05:00:00,21.2548,22.7558,19.7538,21.5068,69.933,21.2548,0.3693,0.4571,22.9186
2021-01-05 20:00:00,21.193,22.5618,19.8243,21.4094,63.5131,21.193,0.3473,0.4049,22.1592
2021-01-05 19:00:00,21.1595,22.4804,19.8386,21.3577,62.8154,21.1595,0.3329,0.4096,22.0902
2021-01-05 18:00:00,21.1358,22.4139,19.8578,21.3072,64.5174,21.1358,0.3137,0.4168,22.1887
2021-01-05 17:00:00,21.0717,22.3248,19.8187,21.2464,64.047,21.0717,0.288,0.4098,22.1395
2021-01-05 16:00:00,21.0086,22.2305,19.7867,21.1848,63.3409,21.0086,0.2575,0.4,22.0655
2021-01-05 15:00:00,20.9476,22.1346,19.7607,21.1241,64.4304,20.9476,0.2219,0.3892,22.1314
2021-01-05 14:00:00,20.8845,22.013,19.756,21.0546,69.4092,20.8845,0.18,0.363,22.4156
2021-01-05 13:00:00,20.8119,21.8096,19.8141,20.9607,67.3801,20.8119,0.1343,0.2954,22.1789
2021-01-05 12:00:00,20.7482,21.6253,19.8712,20.8767,65.8919,20.7482,0.094,0.2288,22.0179
2021-01-05 11:00:00,20.6908,21.4448,19.9368,20.798,62.1805,20.6908,0.0603,0.157,21.6595
2021-01-05 10:00:00,20.6458,21.3201,19.9716,20.7386,58.9317,20.6458,0.0361,0.0995,21.39
2021-01-05 09:00:00,20.6107,21.2342,19.9872,20.6937,50.5112,20.6107,0.0203,0.0521,20.8378
2021-01-05 08:00:00,20.597,21.218,19.9761,20.6837,50.3355,20.597,0.0124,0.0471,20.8279
2021-01-05 07:00:00,20.5861,21.2019,19.9703,20.6738,50.6835,20.5861,0.0037,0.041,20.8476
2021-01-05 06:00:00,20.5756,21.1839,19.9672,20.6618,51.8976,20.5756,-0.0056,0.0306,20.9166
2021-01-05 05:00:00,20.5654,21.1606,19.9702,20.6442,52.7704,20.5654,-0.0147,0.0099,20.966
2021-01-04 20:00:00,20.5568,21.136,19.9777,20.6221,47.0917,20.5568,-0.0208,-0.0218,20.6404
2021-01-04 19:00:00,20.5591,21.1401,19.9782,20.6208,45.3621,20.5591,-0.0206,-0.0286,20.5518
2021-01-04 18:00:00,20.5591,21.1401,19.9782,20.6255,45.1694,20.5591,-0.0186,-0.028,20.5419
2021-01-04 17:00:00,20.569,21.1585,19.9795,20.6313,44.9818,20.569,-0.0163,-0.0258,20.532
2021-01-04 16:00:00,20.5802,21.1791,19.9813,20.6382,45.0563,20.5802,-0.0139,-0.0215,20.537
2021-01-04 15:00:00,20.5892,21.1934,19.9851,20.6451,45.681,20.5892,-0.012,-0.0163,20.5791
2021-01-04 14:00:00,20.5962,21.2046,19.9879,20.6497,46.7897,20.5962,-0.0109,-0.0137,20.6535
2021-01-04 13:00:00,20.5991,21.2093,19.9889,20.6494,43.9469,20.5991,-0.0102,-0.0178,20.4926
2021-01-04 12:00:00,20.6055,21.2151,19.9958,20.6602,42.1171,20.6055,-0.0083,-0.0063,20.3941
2021-01-04 11:00:00,20.6153,21.2205,20.0101,20.6786,40.9969,20.6153,-0.0088,0.0184,20.3348
2021-01-04 10:00:00,20.627,21.2235,20.0305,20.7023,47.5886,20.627,-0.0155,0.0558,20.7737
2021-01-04 09:00:00,20.6239,21.2183,20.0295,20.6974,49.7611,20.6239,-0.0334,0.058,20.8969
2021-01-04 08:00:00,20.6267,21.2272,20.0263,20.6836,51.022,20.6267,-0.0562,0.0474,20.966
2021-01-04 07:00:00,20.6272,21.2288,20.0257,20.6642,52.8722,20.6272,-0.0821,0.0261,21.0646
2021-01-04 06:00:00,20.6233,21.2148,20.0318,20.6366,54.5945,20.6233,-0.1092,-0.0114,21.1533
2021-01-04 05:00:00,20.6194,21.1981,20.0406,20.6009,59.3723,20.6194,-0.1336,-0.0682,21.3801
2020-12-31 20:00:00,20.6101,21.1475,20.0728,20.5472,30.4759,20.6101,-0.15,-0.1628,20.2658
2020-12-31 19:00:00,20.6371,21.1837,20.0905,20.5666,29.6195,20.6371,-0.1468,-0.1676,20.2461
2020-12-31 18:00:00,20.6618,21.2023,20.1212,20.5887,29.1979,20.6618,-0.1416,-0.1694,20.2362
2020-12-31 17:00:00,20.6828,21.2042,20.1614,20.613,29.1979,20.6828,-0.1347,-0.1682,20.2362
2020-12-31 16:00:00,20.7051,21.2051,20.2052,20.639,29.229,20.7051,-0.1263,-0.1643,20.2381
2020-12-31 15:00:00,20.7251,21.1959,20.2544,20.6666,29.7528,20.7251,-0.1168,-0.157,20.2701
2020-12-31 14:00:00,20.7427,21.1826,20.3029,20.694,30.1643,20.7427,-0.1067,-0.1487,20.2954
2020-12-31 13:00:00,20.7589,21.1662,20.3515,20.7215,30.4025,20.7589,-0.0962,-0.1386,20.3102
2020-12-31 12:00:00,20.7743,21.146,20.4026,20.7498,30.799,20.7743,-0.0856,-0.1251,20.3351
2020-12-31 11:00:00,20.7884,21.1226,20.4542,20.7784,32.3043,20.7884,-0.0757,-0.1086,20.4273
2020-12-31 10:00:00,20.7995,21.106,20.493,20.8027,33.5661,20.7995,-0.0675,-0.0953,20.5007
2020-12-31 09:00:00,20.812,21.0987,20.5253,20.8235,34.1167,20.812,-0.0606,-0.0845,20.532
2020-12-31 08:00:00,20.8266,21.0992,20.5541,20.8436,35.5342,20.8266,-0.0546,-0.0727,20.6109
2020-12-31 07:00:00,20.8395,21.1063,20.5726,20.8596,37.4125,20.8395,-0.05,-0.0645,20.7095
2020-12-31 06:00:00,20.8539,21.1376,20.5703,20.87,37.4125,20.8539,-0.0464,-0.0632,20.7095
