date,Lower BBand,Middle BBand,Upper BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-01-29 07:00:00,35.8195,36.0017,36.1839,36.1137,45.1606,36.0017,-0.0631,-0.0777,36.0
2021-01-29 06:00:00,35.7666,36.0178,36.2689,36.1216,43.9794,36.0178,-0.0653,-0.0813,35.95
2021-01-29 05:00:00,35.7304,36.0365,36.3427,36.1334,43.9794,36.0365,-0.062,-0.0853,35.95
2021-01-28 20:00:00,35.6879,36.0593,36.4306,36.146,46.017,36.0593,-0.0568,-0.0912,36.06
2021-01-28 19:00:00,35.6289,36.0836,36.5382,36.152,47.1693,36.0836,-0.0607,-0.0997,36.12
2021-01-28 18:00:00,35.5825,36.1066,36.6307,36.1542,48.7424,36.1066,-0.0708,-0.1095,36.2
2021-01-28 17:00:00,35.5164,36.1338,36.7512,36.151,46.5901,36.1338,-0.0909,-0.1192,36.1
2021-01-28 16:00:00,35.4793,36.1621,36.8449,36.1545,40.8254,36.1621,-0.105,-0.1262,35.86
2021-01-28 15:00:00,35.4685,36.1987,36.9289,36.1748,43.7751,36.1987,-0.097,-0.1315,36.015
2021-01-28 14:00:00,35.4517,36.2311,37.0105,36.1859,45.2008,36.2311,-0.1012,-0.1402,36.085
2021-01-28 13:00:00,35.4448,36.2584,37.072,36.1928,43.5505,36.2584,-0.1122,-0.1499,36.02
2021-01-28 12:00:00,35.4319,36.2945,37.157,36.2047,45.2741,36.2945,-0.1179,-0.1594,36.105
2021-01-28 11:00:00,35.4251,36.326,37.227,36.2116,46.3911,36.326,-0.1323,-0.1697,36.1585
2021-01-28 10:00:00,35.4231,36.3545,37.2859,36.2153,42.037,36.3545,-0.1541,-0.1791,35.99
2021-01-28 09:00:00,35.4446,36.384,37.3233,36.2308,42.633,36.384,-0.1625,-0.1854,36.02
2021-01-28 08:00:00,35.4678,36.4118,37.3557,36.2454,42.8286,36.4118,-0.174,-0.1911,36.03
2021-01-28 07:00:00,35.4896,36.443,37.3964,36.2602,44.6096,36.443,-0.1871,-0.1954,36.12
2021-01-28 06:00:00,35.5098,36.469,37.4282,36.2699,42.0199,36.469,-0.2102,-0.1975,36.02
2021-01-28 05:00:00,35.5432,36.4963,37.4494,36.2871,39.5616,36.4963,-0.2266,-0.1943,35.93
2021-01-27 20:00:00,35.5896,36.5269,37.4643,36.3117,37.5715,36.5269,-0.235,-0.1862,35.86
2021-01-27 19:00:00,35.6482,36.5527,37.4571,36.3429,37.5715,36.5527,-0.2352,-0.174,35.86
2021-01-27 18:00:00,35.7129,36.586,37.459,36.3762,38.0681,36.586,-0.232,-0.1587,35.8897
2021-01-27 17:00:00,35.7796,36.6156,37.4517,36.4098,38.0681,36.6156,-0.2275,-0.1403,35.8897
2021-01-27 16:00:00,35.8527,36.6473,37.4419,36.4456,37.812,36.6473,-0.2185,-0.1186,35.8798
2021-01-27 15:00:00,35.9346,36.6773,37.42,36.4846,38.1936,36.6773,-0.2029,-0.0936,35.9045
2021-01-27 14:00:00,36.0207,36.7062,37.3916,36.5247,39.3466,36.7062,-0.1825,-0.0662,35.9788
2021-01-27 13:00:00,36.104,36.7362,37.3684,36.5623,39.9348,36.7362,-0.1614,-0.0372,36.0163
2021-01-27 12:00:00,36.1861,36.7593,37.3325,36.6,39.4034,36.7593,-0.1359,-0.0061,35.9935
2021-01-27 11:00:00,36.2776,36.7796,37.2816,36.6418,39.243,36.7796,-0.099,0.0263,35.9865
2021-01-27 10:00:00,36.3898,36.8011,37.2124,36.687,40.2898,36.8011,-0.0499,0.0577,36.0578
2021-01-27 09:00:00,36.4992,36.8181,37.137,36.7304,47.6116,36.8181,0.0064,0.0845,36.4832
2021-01-27 08:00:00,36.5118,36.8207,37.1296,36.7474,48.2023,36.8207,0.0347,0.1041,36.5129
2021-01-27 07:00:00,36.4507,36.8111,37.1715,36.7636,50.6316,36.8111,0.0674,0.1214,36.6316
2021-01-27 06:00:00,36.405,36.8009,37.1967,36.7727,54.1488,36.8009,0.096,0.1349,36.7899
2021-01-27 05:00:00,36.3414,36.7831,37.2247,36.7715,54.6071,36.7831,0.1151,0.1447,36.8097
2021-01-26 20:00:00,36.2826,36.7643,37.2459,36.7689,59.74,36.7643,0.1357,0.1521,37.0174
2021-01-26 19:00:00,36.2165,36.7356,37.2546,36.7517,58.4825,36.7356,0.1388,0.1562,36.9482
2021-01-26 18:00:00,36.1534,36.7085,37.2637,36.7382,58.7333,36.7085,0.1479,0.1605,36.958
2021-01-26 17:00:00,36.1037,36.6825,37.2612,36.723,59.483,36.6825,0.1563,0.1637,36.9877
2021-01-26 16:00:00,36.0648,36.6564,37.2481,36.7047,58.0202,36.6564,0.1618,0.1655,36.9036
2021-01-26 15:00:00,36.0263,36.6329,37.2394,36.691,63.2109,36.6329,0.175,0.1664,37.1015
2021-01-26 14:00:00,36.0024,36.6027,37.203,36.6627,62.3979,36.6027,0.1691,0.1643,37.052
2021-01-26 13:00:00,35.9746,36.5725,37.1704,36.6359,61.7442,36.5725,0.1642,0.1631,37.0125
2021-01-26 12:00:00,35.9704,36.5504,37.1304,36.6099,59.3532,36.5504,0.1596,0.1628,36.874
2021-01-26 11:00:00,35.9591,36.532,37.1048,36.5917,58.9993,36.532,0.1655,0.1636,36.8542
2021-01-26 10:00:00,35.9477,36.5135,37.0792,36.5736,61.9996,36.5135,0.1726,0.1631,36.968
2021-01-26 09:00:00,35.9349,36.4871,37.0393,36.5464,60.8275,36.4871,0.1675,0.1608,36.8987
2021-01-26 08:00:00,35.8948,36.4559,37.0171,36.5221,59.8001,36.4559,0.1657,0.1591,36.8393
2021-01-26 07:00:00,35.8581,36.4269,36.9958,36.5002,60.0538,36.4269,0.1671,0.1574,36.8492
2021-01-26 06:00:00,35.8212,36.3959,36.9707,36.4761,56.0914,36.3959,0.1654,0.155,36.6316
2021-01-26 05:00:00,35.7887,36.3745,36.9603,36.4654,62.3408,36.3745,0.1829,0.1524,36.8591
2021-01-25 20:00:00,35.7626,36.3428,36.9231,36.4383,60.8752,36.3428,0.1795,0.1448,36.78
2021-01-25 19:00:00,35.7504,36.3178,36.8852,36.4147,62.6427,36.3178,0.1806,0.1361,36.8393
2021-01-25 18:00:00,35.739,36.2878,36.8366,36.3854,61.5639,36.2878,0.1733,0.125,36.78
2021-01-25 17:00:00,35.738,36.2627,36.7874,36.3582,61.3842,36.2627,0.1675,0.1129,36.7701
2021-01-25 16:00:00,35.7421,36.238,36.7339,36.3298,64.5949,36.238,0.1586,0.0993,36.8789
2021-01-25 15:00:00,35.7748,36.2119,36.649,36.2919,61.5939,36.2119,0.134,0.0844,36.7107
2021-01-25 14:00:00,35.7912,36.1902,36.5891,36.263,59.4436,36.1902,0.1177,0.072,36.6019
2021-01-25 13:00:00,35.8038,36.1734,36.5429,36.2397,60.3342,36.1734,0.1063,0.0606,36.6316
2021-01-25 12:00:00,35.8237,36.154,36.4842,36.2126,59.0492,36.154,0.0871,0.0492,36.5673
2021-01-25 11:00:00,35.8313,36.1329,36.4344,36.1882,58.9504,36.1329,0.068,0.0397,36.5624
2021-01-25 10:00:00,35.8325,36.1085,36.3845,36.1624,51.1516,36.1085,0.043,0.0326,36.224
2021-01-25 09:00:00,35.8171,36.0981,36.3792,36.1581,54.1095,36.0981,0.045,0.03,36.3247
2021-01-25 08:00:00,35.8066,36.0838,36.361,36.1466,52.2805,36.0838,0.0367,0.0262,36.2557
2021-01-25 07:00:00,35.7842,36.0693,36.3545,36.1391,52.0157,36.0693,0.0325,0.0236,36.2458
2021-01-25 06:00:00,35.7868,36.065,36.3432,36.1317,49.5811,36.065,0.0277,0.0214,36.1568
2021-01-25 05:00:00,35.7868,36.065,36.3432,36.13,49.0255,36.065,0.0302,0.0198,36.137
2021-01-22 20:00:00,35.784,36.0686,36.3533,36.1295,50.0927,36.0686,0.035,0.0172,36.1766
2021-01-22 19:00:00,35.784,36.0686,36.3533,36.1263,50.8959,36.0686,0.0366,0.0128,36.2062
2021-01-22 18:00:00,35.784,36.0686,36.3533,36.1208,50.6409,36.0686,0.0351,0.0068,36.1963
2021-01-22 17:00:00,35.7848,36.0663,36.3479,36.1156,50.6409,36.0663,0.0337,-0.0003,36.1963
2021-01-22 16:00:00,35.7855,36.0634,36.3412,36.11,49.4134,36.0634,0.0314,-0.0087,36.1469
2021-01-22 15:00:00,35.7854,36.062,36.3387,36.1074,54.8162,36.062,0.033,-0.0188,36.3497
2021-01-22 14:00:00,35.798,36.054,36.3099,36.0907,54.1063,36.054,0.0139,-0.0317,36.32
2021-01-22 13:00:00,35.8096,36.0462,36.2828,36.0749,53.6369,36.0462,-0.0076,-0.0431,36.3002
2021-01-22 12:00:00,35.8213,36.0401,36.259,36.0594,50.5832,36.0401,-0.0329,-0.052,36.1766
2021-01-22 11:00:00,35.8234,36.0376,36.2519,36.0513,44.506,36.0376,-0.0521,-0.0568,35.9639
2021-01-22 10:00:00,35.8282,36.0433,36.2583,36.0573,44.6293,36.0433,-0.0543,-0.058,35.9688
2021-01-22 09:00:00,35.8319,36.0501,36.2684,36.0634,43.1046,36.0501,-0.0568,-0.0589,35.9194
2021-01-22 08:00:00,35.839,36.0603,36.2816,36.0734,44.7732,36.0603,-0.0541,-0.0595,35.9886
2021-01-22 07:00:00,35.8405,36.0684,36.2962,36.0792,42.3059,36.0684,-0.0569,-0.0608,35.9095
2021-01-22 06:00:00,35.8321,36.0855,36.339,36.0909,45.2362,36.0855,-0.0516,-0.0618,36.0282
2021-01-22 05:00:00,35.8199,36.0984,36.3768,36.0953,42.3407,36.0984,-0.0561,-0.0644,35.9391
2021-01-21 20:00:00,35.8123,36.1165,36.4208,36.106,44.6213,36.1165,-0.0521,-0.0665,36.0282
2021-01-21 19:00:00,35.8,36.1323,36.4647,36.1114,44.6213,36.1323,-0.0552,-0.0701,36.0282
2021-01-21 18:00:00,35.801,36.1449,36.4887,36.1171,46.4393,36.1449,-0.0584,-0.0738,36.0974
2021-01-21 17:00:00,35.802,36.1535,36.5049,36.1185,45.2062,36.1535,-0.0687,-0.0776,36.0578
2021-01-21 16:00:00,35.8073,36.1627,36.5181,36.1227,46.2352,36.1627,-0.0768,-0.0799,36.0974
2021-01-21 15:00:00,35.8105,36.1709,36.5313,36.1244,44.7802,36.1709,-0.0901,-0.0806,36.05
2021-01-21 14:00:00,35.8185,36.1801,36.5417,36.1296,41.0142,36.1801,-0.1009,-0.0783,35.9344
2021-01-21 13:00:00,35.8394,36.1938,36.5482,36.143,37.294,36.1938,-0.1014,-0.0726,35.8303
2021-01-21 12:00:00,35.8798,36.2104,36.5411,36.1646,39.2263,36.2104,-0.09,-0.0654,35.9144
2021-01-21 11:00:00,35.9098,36.2246,36.5394,36.1818,38.5015,36.2246,-0.0827,-0.0593,35.8946
2021-01-21 10:00:00,35.9457,36.2414,36.537,36.2017,35.7228,36.2414,-0.0702,-0.0534,35.8204
2021-01-21 09:00:00,36.0045,36.2606,36.5168,36.2279,43.2851,36.2606,-0.0456,-0.0492,36.1172
2021-01-21 08:00:00,36.0148,36.2702,36.5257,36.2356,44.4992,36.2702,-0.0438,-0.0501,36.1568
2021-01-21 07:00:00,36.0188,36.2808,36.5427,36.241,47.3905,36.2808,-0.045,-0.0516,36.2458
2021-01-21 06:00:00,36.0183,36.2804,36.5425,36.2407,44.6885,36.2804,-0.0548,-0.0533,36.1766
2021-01-21 05:00:00,36.0253,36.2847,36.5441,36.2451,45.66,36.2847,-0.0594,-0.0529,36.2062
2021-01-20 20:00:00,36.0299,36.2877,36.5454,36.2478,42.434,36.2877,-0.0676,-0.0513,36.1271
2021-01-20 19:00:00,36.0391,36.291,36.5429,36.2561,41.5961,36.291,-0.0689,-0.0472,36.1073
2021-01-20 18:00:00,36.0504,36.2946,36.5388,36.2664,41.5961,36.2946,-0.0676,-0.0418,36.1073
2021-01-20 17:00:00,36.0629,36.2986,36.5342,36.2773,41.5961,36.2986,-0.065,-0.0354,36.1073
2021-01-20 16:00:00,36.0744,36.3019,36.5294,36.2891,40.8179,36.3019,-0.0606,-0.028,36.0875
2021-01-20 15:00:00,36.0904,36.3061,36.5219,36.303,41.622,36.3061,-0.0522,-0.0198,36.1172
2021-01-20 14:00:00,36.107,36.3114,36.5159,36.3158,41.0608,36.3114,-0.0437,-0.0117,36.1024
2021-01-20 13:00:00,36.129,36.3182,36.5074,36.3305,41.8384,36.3182,-0.0308,-0.0037,36.132
2021-01-20 12:00:00,36.1456,36.3228,36.5,36.3442,42.9873,36.3228,-0.0168,0.0031,36.1754
2021-01-20 11:00:00,36.1585,36.3271,36.4958,36.3558,44.3085,36.3271,-0.0031,0.0081,36.224
2021-01-20 10:00:00,36.1592,36.3274,36.4955,36.3649,44.4966,36.3274,0.0095,0.0109,36.231
2021-01-20 09:00:00,36.1626,36.3285,36.4944,36.3742,50.2462,36.3285,0.0247,0.0112,36.4241
2021-01-20 08:00:00,36.1523,36.3209,36.4895,36.3707,49.9194,36.3209,0.024,0.0078,36.414
2021-01-20 07:00:00,36.1501,36.3161,36.482,36.3677,52.1942,36.3161,0.0239,0.0038,36.4832
2021-01-20 06:00:00,36.1571,36.3115,36.4659,36.3598,52.8595,36.3115,0.0163,-0.0012,36.503
2021-01-20 05:00:00,36.1666,36.3082,36.4498,36.3499,49.7646,36.3082,0.0044,-0.0056,36.4041
2021-01-19 20:00:00,36.1529,36.3125,36.472,36.3461,48.1183,36.3125,-0.0008,-0.0082,36.3546
2021-01-19 19:00:00,36.1527,36.3131,36.4736,36.3456,47.4524,36.3131,-0.0023,-0.01,36.3348
2021-01-19 18:00:00,36.1509,36.3161,36.4812,36.3463,47.7486,36.3161,-0.0023,-0.0119,36.3447
2021-01-19 17:00:00,36.1476,36.3197,36.4919,36.3464,47.1103,36.3197,-0.0032,-0.0143,36.3249
2021-01-19 16:00:00,36.1468,36.323,36.4992,36.3479,47.6733,36.323,-0.0024,-0.0171,36.3447
2021-01-19 15:00:00,36.1459,36.3256,36.5054,36.3481,47.216,36.3256,-0.0032,-0.0208,36.3299
2021-01-19 14:00:00,36.1464,36.3278,36.5092,36.3494,47.4834,36.3278,-0.0028,-0.0252,36.3398
2021-01-19 13:00:00,36.1465,36.328,36.5094,36.35,49.0406,36.328,-0.0032,-0.0308,36.3972
2021-01-19 12:00:00,36.1391,36.3321,36.5252,36.3468,49.0943,36.3321,-0.0095,-0.0377,36.3991
2021-01-19 11:00:00,36.1333,36.336,36.5387,36.3432,49.2245,36.336,-0.0176,-0.0447,36.4041
2021-01-19 10:00:00,36.1277,36.34,36.5523,36.339,51.0568,36.34,-0.0282,-0.0515,36.4733
2021-01-19 09:00:00,36.1298,36.3368,36.5437,36.3297,44.169,36.3368,-0.0483,-0.0574,36.2359
2021-01-19 08:00:00,36.1375,36.3422,36.5468,36.3362,45.994,36.3422,-0.0492,-0.0596,36.3052
2021-01-19 07:00:00,36.1383,36.3427,36.5471,36.3383,45.684,36.3427,-0.0566,-0.0622,36.2953
2021-01-19 06:00:00,36.1406,36.348,36.5553,36.3413,43.4897,36.348,-0.0642,-0.0636,36.226
2021-01-19 05:00:00,36.1477,36.3572,36.5667,36.3492,43.1727,36.3572,-0.066,-0.0635,36.2161
2021-01-15 20:00:00,36.1559,36.3678,36.5796,36.3584,43.4081,36.3678,-0.0663,-0.0629,36.226
2021-01-15 19:00:00,36.1655,36.3776,36.5898,36.3675,42.8052,36.3776,-0.0667,-0.062,36.2062
2021-01-15 18:00:00,36.1779,36.3892,36.6005,36.3787,43.0267,36.3892,-0.0642,-0.0608,36.2161
2021-01-15 17:00:00,36.1935,36.3948,36.5961,36.3899,44.3585,36.3948,-0.0612,-0.06,36.2755
2021-01-15 16:00:00,36.2004,36.3974,36.5944,36.3978,45.0322,36.3974,-0.0624,-0.0597,36.3052
2021-01-15 15:00:00,36.2037,36.3987,36.5938,36.4041,44.0743,36.3987,-0.0661,-0.059,36.2705
2021-01-15 14:00:00,36.2146,36.4039,36.5931,36.4134,44.8294,36.4039,-0.0663,-0.0572,36.3052
2021-01-15 13:00:00,36.2223,36.4091,36.5959,36.4208,42.7993,36.4091,-0.0692,-0.0549,36.231
2021-01-15 12:00:00,36.2412,36.4161,36.5909,36.4339,43.5217,36.4161,-0.0642,-0.0514,36.2656
2021-01-15 11:00:00,36.2538,36.42,36.5863,36.4455,41.5995,36.42,-0.0605,-0.0481,36.1957
2021-01-15 10:00:00,36.283,36.427,36.5711,36.4627,43.0957,36.427,-0.0478,-0.045,36.2694
2021-01-15 09:00:00,36.2942,36.4295,36.5649,36.4761,44.6826,36.4295,-0.0384,-0.0443,36.3447
2021-01-15 08:00:00,36.2998,36.4317,36.5636,36.4851,45.9727,36.4317,-0.0335,-0.0458,36.4041
2021-01-15 07:00:00,36.3008,36.4324,36.5639,36.4907,48.932,36.4324,-0.0328,-0.0489,36.5327
2021-01-15 06:00:00,36.2837,36.437,36.5902,36.4878,44.6967,36.437,-0.0445,-0.0529,36.3744
2021-01-15 05:00:00,36.2696,36.4479,36.6261,36.4956,45.8453,36.4479,-0.0427,-0.055,36.4239
2021-01-14 20:00:00,36.2547,36.4577,36.6608,36.5006,46.5389,36.4577,-0.0448,-0.0581,36.4535
2021-01-14 19:00:00,36.2428,36.4666,36.6905,36.5038,45.7454,36.4666,-0.0498,-0.0614,36.4239
2021-01-14 18:00:00,36.2365,36.4762,36.7159,36.5094,45.7454,36.4762,-0.0525,-0.0643,36.4239
2021-01-14 17:00:00,36.2309,36.4864,36.742,36.5153,44.9823,36.4864,-0.0552,-0.0672,36.3942
2021-01-14 16:00:00,36.23,36.4976,36.7652,36.5236,43.7068,36.4976,-0.0548,-0.0702,36.3447
2021-01-14 15:00:00,36.2358,36.5108,36.7859,36.5359,47.5426,36.5108,-0.0484,-0.0741,36.5228
2021-01-14 14:00:00,36.2302,36.5184,36.8066,36.5368,47.359,36.5184,-0.0577,-0.0805,36.5155
2021-01-14 13:00:00,36.2248,36.527,36.8292,36.5383,47.5198,36.527,-0.068,-0.0862,36.5228
2021-01-14 12:00:00,36.2262,36.5296,36.833,36.5394,43.8414,36.5296,-0.0809,-0.0908,36.3767
2021-01-14 11:00:00,36.2381,36.5378,36.8374,36.5506,44.3028,36.5378,-0.0813,-0.0933,36.3991
2021-01-14 10:00:00,36.2438,36.5402,36.8365,36.5611,42.2319,36.5402,-0.0829,-0.0963,36.32
2021-01-14 09:00:00,36.2626,36.5474,36.8322,36.5777,44.9587,36.5474,-0.0757,-0.0996,36.4535
2021-01-14 08:00:00,36.2692,36.553,36.8369,36.5862,46.0226,36.553,-0.079,-0.1056,36.503
2021-01-14 07:00:00,36.2169,36.5751,36.9334,36.592,46.663,36.5751,-0.0871,-0.1123,36.5327
2021-01-14 06:00:00,36.1313,36.6054,37.0796,36.5961,46.4228,36.6054,-0.0992,-0.1186,36.5228
2021-01-14 05:00:00,36.091,36.6328,37.1747,36.6011,47.0372,36.6328,-0.1121,-0.1234,36.5525
2021-01-13 20:00:00,36.0649,36.6582,37.2516,36.6045,42.8973,36.6582,-0.1301,-0.1262,36.3843
2021-01-13 19:00:00,36.0518,36.6918,37.3318,36.6197,42.1256,36.6918,-0.134,-0.1253,36.3546
2021-01-13 18:00:00,36.0615,36.7228,37.3842,36.6379,41.8724,36.7228,-0.134,-0.1231,36.3447
2021-01-13 17:00:00,36.0732,36.7565,37.4398,36.6582,43.3345,36.7565,-0.131,-0.1203,36.4237
2021-01-13 16:00:00,36.0867,36.7858,37.4849,36.6743,44.0841,36.7858,-0.1334,-0.1177,36.4634
2021-01-13 15:00:00,36.1008,36.8142,37.5275,36.6889,43.4965,36.8142,-0.1385,-0.1137,36.4387
2021-01-13 14:00:00,36.1228,36.843,37.5633,36.7061,42.205,36.843,-0.1406,-0.1075,36.3843
2021-01-13 13:00:00,36.1528,36.8757,37.5986,36.7283,42.5917,36.8757,-0.1355,-0.0993,36.4067
2021-01-13 12:00:00,36.1891,36.9052,37.6212,36.7505,41.1478,36.9052,-0.1295,-0.0902,36.3447
2021-01-13 11:00:00,36.2414,36.9337,37.626,36.7785,42.2135,36.9337,-0.1135,-0.0804,36.409
2021-01-13 10:00:00,36.2903,36.9583,37.6264,36.804,42.4588,36.9583,-0.098,-0.0721,36.4239
2021-01-13 09:00:00,36.3347,36.9735,37.6123,36.8302,46.8443,36.9735,-0.0784,-0.0656,36.6712
2021-01-13 08:00:00,36.3517,36.9813,37.6108,36.8412,47.4123,36.9813,-0.0773,-0.0624,36.7009
2021-01-13 07:00:00,36.3711,36.9921,37.6132,36.8508,47.7858,36.9921,-0.0778,-0.0587,36.7206
2021-01-13 06:00:00,36.3643,36.9898,37.6154,36.8598,47.7858,36.9898,-0.0794,-0.0539,36.7206
2021-01-13 05:00:00,36.366,36.9905,37.6149,36.8694,47.5929,36.9905,-0.0803,-0.0476,36.7107
2021-01-12 20:00:00,36.357,36.9875,37.6181,36.8804,47.9352,36.9875,-0.0792,-0.0394,36.7305
2021-01-12 19:00:00,36.3524,36.9859,37.6194,36.8907,47.9352,36.9859,-0.0787,-0.0295,36.7305
2021-01-12 18:00:00,36.3384,36.9813,37.6241,36.9017,48.0969,36.9813,-0.0768,-0.0172,36.7404
2021-01-12 17:00:00,36.3341,36.9796,37.6251,36.9129,48.251,36.9796,-0.0744,-0.0022,36.7501
2021-01-12 16:00:00,36.3299,36.978,37.6261,36.9241,48.592,36.978,-0.0712,0.0158,36.7721
2021-01-12 15:00:00,36.3249,36.9759,37.627,36.9346,45.7191,36.9759,-0.0684,0.0376,36.6019
2021-01-12 14:00:00,36.3357,36.9795,37.6234,36.9575,46.0081,36.9795,-0.0464,0.064,36.6217
2021-01-12 13:00:00,36.3454,36.9828,37.6203,36.9807,43.3677,36.9828,-0.0197,0.0917,36.4708
2021-01-12 12:00:00,36.3712,36.99,37.6088,37.0158,44.2953,36.99,0.0301,0.1195,36.5376
2021-01-12 11:00:00,36.3792,36.9922,37.6051,37.0488,45.4777,36.9922,0.0863,0.1418,36.6217
2021-01-12 10:00:00,36.383,36.9933,37.6036,37.0783,54.5924,36.9933,0.1483,0.1557,37.1658
2021-01-12 09:00:00,36.3715,36.9816,37.5917,37.0722,60.5661,36.9816,0.1699,0.1576,37.4428
2021-01-12 08:00:00,36.3596,36.9555,37.5513,37.0467,59.0179,36.9555,0.1667,0.1545,37.3439
2021-01-12 07:00:00,36.3641,36.9423,37.5204,37.0262,58.5459,36.9423,0.1703,0.1514,37.3142
2021-01-12 06:00:00,36.3591,36.9238,37.4885,37.0063,60.3372,36.9238,0.1755,0.1467,37.3933
2021-01-12 05:00:00,36.3677,36.9053,37.443,36.9796,58.6558,36.9053,0.1715,0.1395,37.2845
2021-01-11 20:00:00,36.3717,36.8908,37.4099,36.9586,60.2264,36.8908,0.175,0.1315,37.3538
2021-01-11 19:00:00,36.3761,36.8694,37.3627,36.9314,59.4772,36.8694,0.1698,0.1206,37.3043
2021-01-11 18:00:00,36.3845,36.8516,37.3187,36.9056,59.6946,36.8516,0.1657,0.1084,37.3142
2021-01-11 17:00:00,36.3864,36.8282,37.2699,36.8775,59.5517,36.8282,0.1571,0.094,37.3043
2021-01-11 16:00:00,36.3958,36.8057,37.2157,36.848,60.802,36.8057,0.1449,0.0782,37.3636
2021-01-11 15:00:00,36.4224,36.781,37.1397,36.8125,59.8054,36.781,0.1211,0.0616,37.2911
2021-01-11 14:00:00,36.446,36.7574,37.0688,36.7795,58.5303,36.7574,0.0964,0.0467,37.2004
2021-01-11 13:00:00,36.4727,36.7391,37.0055,36.7504,57.7892,36.7391,0.0727,0.0343,37.1485
2021-01-11 12:00:00,36.497,36.7206,36.9443,36.723,53.6316,36.7206,0.0467,0.0247,36.8789
2021-01-11 11:00:00,36.4753,36.7073,36.9392,36.7122,54.1042,36.7073,0.0402,0.0192,36.9036
2021-01-11 10:00:00,36.464,36.6942,36.9245,36.699,56.5111,36.6942,0.0289,0.0139,37.0273
2021-01-11 09:00:00,36.4798,36.6787,36.8777,36.6764,49.9707,36.6787,0.0014,0.0102,36.6514
2021-01-11 08:00:00,36.4814,36.6801,36.8789,36.6781,51.7526,36.6801,0.0045,0.0123,36.7404
2021-01-11 07:00:00,36.4713,36.6739,36.8764,36.6738,49.4283,36.6739,-0.0006,0.0143,36.6217
2021-01-11 06:00:00,36.4719,36.6742,36.8765,36.6774,50.6066,36.6742,0.005,0.018,36.6811
2021-01-11 05:00:00,36.4719,36.6742,36.8765,36.6771,48.8381,36.6742,0.006,0.0213,36.592
2021-01-08 20:00:00,36.471,36.6739,36.8767,36.683,50.7914,36.6739,0.0163,0.0251,36.691
2021-01-08 19:00:00,36.468,36.6716,36.8751,36.6824,50.9885,36.6716,0.0191,0.0273,36.7009
2021-01-08 18:00:00,36.4669,36.6702,36.8736,36.6812,51.1806,36.6702,0.0214,0.0294,36.7107
2021-01-08 17:00:00,36.4506,36.663,36.8753,36.6791,51.177,36.663,0.023,0.0314,36.7105
2021-01-08 16:00:00,36.4382,36.6564,36.8746,36.677,51.3614,36.6564,0.0247,0.0335,36.7206
2021-01-08 15:00:00,36.4255,36.6491,36.8727,36.674,50.7731,36.6491,0.0255,0.0357,36.686
2021-01-08 14:00:00,36.415,36.6434,36.8717,36.6731,49.3345,36.6434,0.0297,0.0382,36.6019
2021-01-08 13:00:00,36.4043,36.6394,36.8745,36.678,50.2531,36.6394,0.0432,0.0404,36.6563
2021-01-08 12:00:00,36.4024,36.6378,36.8731,36.6795,53.0298,36.6378,0.0543,0.0396,36.8146
2021-01-08 11:00:00,36.3927,36.6413,36.8899,36.6702,50.4144,36.6413,0.0515,0.036,36.6583
2021-01-08 10:00:00,36.3847,36.6491,36.9135,36.671,56.0046,36.6491,0.063,0.0321,36.9482
2021-01-08 09:00:00,36.3992,36.6425,36.8858,36.6519,52.7181,36.6425,0.0474,0.0244,36.7602
2021-01-08 08:00:00,36.3907,36.6469,36.9032,36.6445,54.3712,36.6469,0.0459,0.0186,36.8393
2021-01-08 07:00:00,36.3949,36.6412,36.8874,36.631,54.578,36.6412,0.0353,0.0118,36.8492
2021-01-08 06:00:00,36.3921,36.63,36.8678,36.616,52.1131,36.63,0.0201,0.006,36.7107
2021-01-08 05:00:00,36.3897,36.626,36.8623,36.6094,53.3117,36.626,0.0147,0.0024,36.7701
2021-01-07 20:00:00,36.3873,36.6187,36.8502,36.5983,50.3693,36.6187,0.0014,-0.0006,36.6118
2021-01-07 19:00:00,36.3885,36.6207,36.8529,36.5974,50.7558,36.6207,0.0006,-0.0011,36.6316
2021-01-07 18:00:00,36.389,36.6214,36.8538,36.5951,50.5725,36.6214,-0.0025,-0.0016,36.6217
2021-01-07 17:00:00,36.3874,36.6267,36.866,36.5932,49.8506,36.6267,-0.0054,-0.0014,36.5821
2021-01-07 16:00:00,36.3898,36.6319,36.874,36.594,51.1134,36.6319,-0.0049,-0.0004,36.6514
2021-01-07 15:00:00,36.3902,36.6339,36.8776,36.59,50.1117,36.6339,-0.0113,0.0008,36.5946
2021-01-07 14:00:00,36.393,36.6381,36.8833,36.5897,48.0014,36.6381,-0.0136,0.0038,36.4783
2021-01-07 13:00:00,36.4049,36.6485,36.8921,36.5974,48.5927,36.6485,-0.0044,0.0082,36.5129
2021-01-07 12:00:00,36.4112,36.6597,36.9082,36.6032,49.4337,36.6597,0.0039,0.0113,36.5624
2021-01-07 11:00:00,36.4173,36.6632,36.909,36.606,51.7198,36.6632,0.0093,0.0132,36.693
2021-01-07 10:00:00,36.4039,36.6722,36.9405,36.6,49.2808,36.6722,0.0028,0.0141,36.5525
2021-01-07 09:00:00,36.4064,36.6732,36.9399,36.6033,50.674,36.6732,0.0088,0.0169,36.6316
2021-01-07 08:00:00,36.3688,36.663,36.9572,36.6014,51.5545,36.663,0.0082,0.019,36.6811
