date,Middle BBand,Lower BBand,Upper BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-01-13 17:00:00,215.1734,212.9191,217.4277,215.4293,50.4872,215.1734,-0.3416,-0.0417,216.0545
2021-01-13 16:00:00,215.2116,212.862,217.5613,215.3862,49.8394,215.2116,-0.4165,-0.1209,215.9149
2021-01-13 15:00:00,215.2535,212.8122,217.6949,215.3498,49.566,215.2535,-0.4904,-0.206,215.855
2021-01-13 14:00:00,215.2991,212.7652,217.833,215.3149,48.434,215.2991,-0.5615,-0.3055,215.6056
2021-01-13 13:00:00,215.3457,212.7407,217.9507,215.2949,47.0791,215.3457,-0.6256,-0.4026,215.3112
2021-01-13 12:00:00,215.417,212.7047,218.1293,215.2938,47.6743,215.417,-0.6813,-0.4908,215.4559
2021-01-13 11:00:00,215.4782,212.6835,218.2729,215.2826,46.9591,215.4782,-0.7289,-0.611,215.2963
2021-01-13 10:00:00,215.5603,212.6494,218.4713,215.2816,42.1838,215.5603,-0.7584,-0.7392,214.2985
2021-01-13 09:00:00,215.6708,212.7088,218.6327,215.3494,39.3336,215.6708,-0.7632,-0.7906,213.7598
2021-01-13 08:00:00,215.8075,212.8324,218.7826,215.4591,36.5326,215.8075,-0.7563,-0.7897,213.2609
2021-01-13 07:00:00,215.9299,213.0846,218.7751,215.6107,39.2289,215.9299,-0.748,-0.7264,214.0292
2021-01-13 06:00:00,216.0356,213.2455,218.8257,215.7197,41.8667,216.0356,-0.7533,-0.7132,214.7076
2021-01-13 05:00:00,216.1537,213.2993,219.008,215.7895,42.2708,216.1537,-0.7634,-0.7551,214.8074
2021-01-12 20:00:00,216.2678,213.3646,219.1709,215.8572,40.8922,216.2678,-0.7655,-0.8077,214.558
2021-01-12 19:00:00,216.3991,213.4609,219.3373,215.9469,40.8375,216.3991,-0.7549,-0.8377,214.548
2021-01-12 18:00:00,216.5478,213.5486,219.547,216.0433,40.4116,216.5478,-0.7342,-0.8627,214.4682
2021-01-12 17:00:00,216.7031,213.6684,219.7378,216.152,40.7305,216.7031,-0.7021,-0.8741,214.558
2021-01-12 16:00:00,216.8611,213.7962,219.9259,216.2619,40.1215,216.8611,-0.6591,-0.885,214.4382
2021-01-12 15:00:00,217.028,213.9636,220.0924,216.3877,40.524,217.028,-0.6027,-0.8739,214.558
2021-01-12 14:00:00,217.194,214.1434,220.2445,216.5138,40.9209,217.194,-0.5348,-0.8591,214.6777
2021-01-12 13:00:00,217.3396,214.3673,220.312,216.6405,37.2058,217.3396,-0.4538,-0.84,213.9294
2021-01-12 12:00:00,217.4979,214.7734,220.2225,216.8274,37.9439,217.4979,-0.3572,-0.7272,214.1689
2021-01-12 11:00:00,217.6077,215.1792,220.0362,217.0108,38.3421,217.6077,-0.2647,-0.5971,214.2986
2021-01-12 10:00:00,217.7191,215.6244,219.8138,217.1978,39.0741,217.7191,-0.1816,-0.4354,214.538
2021-01-12 09:00:00,217.826,216.096,219.5561,217.3813,44.9494,217.826,-0.1182,-0.2472,216.2341
2021-01-12 08:00:00,217.8959,216.262,219.5297,217.4604,48.1172,217.8959,-0.0859,-0.176,217.0024
2021-01-12 07:00:00,217.9419,216.3337,219.5502,217.492,48.1172,217.9419,-0.0634,-0.1608,217.0024
2021-01-12 06:00:00,217.9619,216.3863,219.5375,217.5257,48.1584,217.9619,-0.039,-0.1391,217.0123
2021-01-12 05:00:00,217.9649,216.3962,219.5336,217.5612,50.5861,217.9649,-0.014,-0.1104,217.591
2021-01-11 20:00:00,217.9579,216.3807,219.5351,217.5591,49.177,217.9579,0.0101,-0.1311,217.2618
2021-01-11 19:00:00,217.9712,216.4111,219.5313,217.5796,48.921,217.9712,0.0454,-0.122,217.2019
2021-01-11 18:00:00,217.9981,216.4644,219.5319,217.6056,48.7963,217.9981,0.0873,-0.1026,217.172
2021-01-11 17:00:00,218.0224,216.519,219.5258,217.6356,48.9889,218.0224,0.1347,-0.0732,217.2219
2021-01-11 16:00:00,218.0351,216.5526,219.5175,217.6641,48.1178,218.0351,0.1867,-0.0398,217.0024
2021-01-11 15:00:00,218.0583,216.6202,219.4965,217.7097,49.7994,218.0583,0.2434,0.0258,217.4513
2021-01-11 14:00:00,218.0607,216.6262,219.4951,217.7275,49.189,218.0607,0.2978,0.0635,217.2917
2021-01-11 13:00:00,218.0773,216.6675,219.487,217.7576,50.9483,218.0773,0.3564,0.1269,217.7607
2021-01-11 12:00:00,218.0918,216.6864,219.4972,217.7574,50.4008,218.0918,0.4137,0.1582,217.611
2021-01-11 11:00:00,218.1074,216.7134,219.5015,217.7675,51.3269,218.1074,0.4776,0.2111,217.8614
2021-01-11 10:00:00,218.1008,216.7002,219.5013,217.761,47.894,218.1008,0.5442,0.25,216.9325
2021-01-11 09:00:00,218.1294,216.7917,219.467,217.8181,48.86,218.1294,0.6178,0.3907,217.2019
2021-01-11 08:00:00,218.1429,216.8352,219.4506,217.8606,52.8691,218.1429,0.6746,0.5371,218.2495
2021-01-11 07:00:00,218.0817,216.6353,219.5282,217.8338,52.7978,218.0817,0.7089,0.6096,218.2296
2021-01-11 06:00:00,217.9237,215.7328,220.1147,217.8065,53.8613,217.9237,0.7338,0.6952,218.4989
2021-01-11 05:00:00,217.7621,215.1,220.4242,217.7588,55.918,217.7621,0.7434,0.7669,219.0078
2021-01-08 20:00:00,217.5706,214.499,220.6421,217.6726,56.4079,217.5706,0.7375,0.7955,219.1275
2021-01-08 19:00:00,217.375,213.9935,220.7565,217.5723,57.0929,217.375,0.723,0.8082,219.2971
2021-01-08 18:00:00,217.1804,213.598,220.7629,217.4533,57.6905,217.1804,0.7017,0.7955,219.4468
2021-01-08 17:00:00,216.9676,213.1953,220.7399,217.3159,58.0428,216.9676,0.6783,0.7524,219.5366
2021-01-08 16:00:00,216.7435,212.8126,220.6743,217.1627,56.6494,216.7435,0.6598,0.6772,219.0477
2021-01-08 15:00:00,216.5256,212.4097,220.6415,217.0327,55.5724,216.5256,0.6554,0.6213,218.6785
2021-01-08 14:00:00,216.3144,212.016,220.6129,216.9192,51.7516,216.3144,0.664,0.5784,217.4613
2021-01-08 13:00:00,216.1235,211.5462,220.7009,216.8818,52.3943,216.1235,0.6853,0.6392,217.6409
2021-01-08 12:00:00,215.9938,211.3755,220.6122,216.8295,52.7637,215.9938,0.6969,0.6893,217.7457
2021-01-08 11:00:00,215.9045,211.3217,220.4874,216.7663,54.8467,215.9045,0.6988,0.7325,218.3293
2021-01-08 10:00:00,215.802,211.3039,220.3002,216.6585,55.0463,215.802,0.6904,0.7175,218.3848
2021-01-08 09:00:00,215.6898,211.288,220.0915,216.5394,52.6944,215.6898,0.6836,0.6823,217.601
2021-01-08 08:00:00,215.591,211.2324,219.9496,216.4662,51.121,215.591,0.6839,0.7072,217.1021
2021-01-08 07:00:00,215.4463,211.0106,219.8821,216.4224,52.0583,215.4463,0.6781,0.7796,217.3815
2021-01-08 06:00:00,215.2957,210.8264,219.7651,216.3562,52.9976,215.2957,0.6527,0.8322,217.6609
2021-01-08 05:00:00,215.1541,210.7243,219.5838,216.2662,54.1788,215.1541,0.6078,0.8587,218.0101
2021-01-07 20:00:00,214.9948,210.6443,219.3452,216.146,53.8664,214.9948,0.5451,0.8445,217.9003
2021-01-07 19:00:00,214.8105,210.4998,219.1212,216.025,53.0221,214.8105,0.4702,0.8254,217.601
2021-01-07 18:00:00,214.6901,210.4978,218.8824,215.9163,53.3366,214.6901,0.3814,0.8193,217.7008
2021-01-07 17:00:00,214.6692,210.5313,218.807,215.7932,52.8499,214.6692,0.272,0.7896,217.5212
2021-01-07 16:00:00,214.6585,210.5485,218.7685,215.6741,53.6615,214.6585,0.1426,0.7584,217.7906
2021-01-07 15:00:00,214.6389,210.5836,218.6942,215.5281,54.8888,214.6389,-0.0114,0.6802,218.1963
2021-01-07 14:00:00,214.6124,210.6409,218.5839,215.3441,54.6008,214.6124,-0.1843,0.5291,218.0799
2021-01-07 13:00:00,214.5934,210.6834,218.5035,215.1554,53.5695,214.5934,-0.3626,0.3404,217.6609
2021-01-07 12:00:00,214.5762,210.7163,218.436,214.9826,53.9361,214.5762,-0.5384,0.1373,217.7906
2021-01-07 11:00:00,214.5271,210.7966,218.2576,214.7889,53.5038,214.5271,-0.7073,-0.1371,217.6083
2021-01-07 10:00:00,214.4718,210.879,218.0646,214.5945,50.5649,214.4718,-0.8499,-0.4669,216.4137
2021-01-07 09:00:00,214.4876,210.8569,218.1183,214.469,41.8738,214.4876,-0.9456,-0.7593,213.4904
2021-01-07 08:00:00,214.5807,210.914,218.2474,214.5365,42.2661,214.5807,-0.9922,-0.8239,213.6501
2021-01-07 07:00:00,214.7004,210.93,218.4709,214.5977,40.963,214.7004,-1.0343,-0.9105,213.2609
2021-01-07 06:00:00,214.7839,211.0338,218.534,214.6899,40.963,214.7839,-1.0653,-0.9683,213.2609
2021-01-07 05:00:00,214.9136,211.1143,218.7129,214.7884,41.4109,214.9136,-1.0895,-1.028,213.4605
2021-01-06 20:00:00,215.0287,211.2034,218.854,214.88,40.1457,215.0287,-1.1049,-1.1095,213.0614
2021-01-06 19:00:00,215.1733,211.3284,219.0183,215.0054,39.3544,215.1733,-1.1038,-1.1567,212.812
2021-01-06 18:00:00,215.3296,211.5001,219.1592,215.1567,38.4099,215.3296,-1.0905,-1.1748,212.5127
2021-01-06 17:00:00,215.484,211.749,219.2189,215.339,37.88,215.484,-1.0695,-1.1503,212.3431
2021-01-06 16:00:00,215.6366,212.0565,219.2167,215.5456,35.969,215.6366,-1.0493,-1.0851,211.7345
2021-01-06 15:00:00,215.8165,212.5066,219.1265,215.8085,39.898,215.8165,-1.0403,-0.9241,213.7498
2021-01-06 14:00:00,215.9299,212.6784,219.1815,215.9505,42.8547,215.9299,-1.0693,-0.9104,215.0667
2021-01-06 13:00:00,216.0048,212.7329,219.2766,216.0114,43.2956,216.0048,-1.1091,-1.0137,215.2539
2021-01-06 12:00:00,216.0547,212.7845,219.325,216.0637,42.5726,216.0547,-1.1329,-1.1498,215.0169
2021-01-06 11:00:00,216.103,212.8527,219.3532,216.1358,41.4171,216.103,-1.1287,-1.2827,214.6377
2021-01-06 10:00:00,216.1186,212.8923,219.3449,216.2392,35.1818,216.1186,-1.0902,-1.3952,212.7621
2021-01-06 09:00:00,216.219,213.2387,219.1994,216.479,35.3793,216.219,-1.014,-1.3274,212.8639
2021-01-06 08:00:00,216.4045,213.5947,219.2143,216.7283,36.4418,216.4045,-0.9356,-1.2319,213.4106
2021-01-06 07:00:00,216.6004,213.8338,219.3671,216.9571,35.8299,216.6004,-0.8616,-1.1478,213.231
2021-01-06 06:00:00,216.9077,213.6945,220.121,217.2141,32.8439,216.9077,-0.79,-1.0054,212.373
2021-01-06 05:00:00,217.2483,213.8684,220.6282,217.5479,35.8845,217.2483,-0.7361,-0.7218,213.9893
2021-01-05 20:00:00,217.519,213.9319,221.106,217.7934,43.2706,217.519,-0.7397,-0.5138,217.0722
2021-01-05 19:00:00,217.6836,213.7565,221.6107,217.8431,43.6358,217.6836,-0.7962,-0.5547,217.2019
2021-01-05 18:00:00,217.8649,213.5597,222.17,217.8873,43.6358,217.8649,-0.8566,-0.6121,217.2019
2021-01-05 17:00:00,218.0245,213.4809,222.568,217.9346,44.1719,218.0245,-0.9177,-0.6765,217.4015
2021-01-05 16:00:00,218.1775,213.4239,222.931,217.9713,44.4623,218.1775,-0.978,-0.7692,217.5112
2021-01-05 15:00:00,218.3235,213.3949,223.252,218.0031,43.2491,218.3235,-1.0302,-0.8874,217.142
2021-01-05 14:00:00,218.4851,213.4064,223.5638,218.0625,40.4452,218.4851,-1.066,-0.9878,216.3189
2021-01-05 13:00:00,218.6698,213.5171,223.8226,218.1827,39.1417,218.6698,-1.0855,-1.0178,215.9498
2021-01-05 12:00:00,218.823,213.7299,223.916,218.3367,41.3628,218.823,-1.1024,-1.0037,216.8866
2021-01-05 11:00:00,218.9113,213.8639,223.9587,218.4367,39.2181,218.9113,-1.1271,-1.0664,216.284
2021-01-05 10:00:00,219.0244,214.0663,223.9825,218.5852,41.5532,219.0244,-1.1423,-1.0697,217.2418
2021-01-05 09:00:00,219.0909,214.1769,224.0049,218.6778,35.8622,219.0909,-1.1604,-1.1558,215.7652
2021-01-05 08:00:00,219.237,214.4688,224.0052,218.8787,39.3399,219.237,-1.1616,-1.0986,217.152
2021-01-05 07:00:00,219.3648,214.6215,224.1081,218.9978,38.3419,219.3648,-1.1773,-1.1507,216.9126
2021-01-05 06:00:00,219.5064,214.8109,224.202,219.1416,39.6286,219.5064,-1.184,-1.1762,217.4015
2021-01-05 05:00:00,219.6388,214.9643,224.3133,219.2616,39.8927,219.6388,-1.186,-1.2413,217.5012
2021-01-04 20:00:00,219.7835,215.1139,224.4531,219.383,38.4656,219.7835,-1.1721,-1.3166,217.142
2021-01-04 19:00:00,219.9511,215.3119,224.5903,219.5375,37.5902,219.9511,-1.136,-1.3569,216.9226
2021-01-04 18:00:00,220.1184,215.567,224.6698,219.7179,38.0902,220.1184,-1.0808,-1.3663,217.1321
2021-01-04 17:00:00,220.2587,215.8262,224.6912,219.8962,38.1364,220.2587,-1.0094,-1.3798,217.1518
2021-01-04 16:00:00,220.3951,216.1038,224.6863,220.0854,38.5019,220.3951,-0.9168,-1.3789,217.3117
2021-01-04 15:00:00,220.5221,216.3805,224.6638,220.2767,36.4436,220.5221,-0.8013,-1.374,216.7529
2021-01-04 14:00:00,220.6718,216.7681,224.5754,220.5198,35.3605,220.6718,-0.6581,-1.2909,216.4636
2021-01-04 13:00:00,220.8288,217.2493,224.4082,220.7995,29.9491,220.8288,-0.4999,-1.1366,215.1067
2021-01-04 12:00:00,221.0486,218.1581,223.9392,221.1921,31.1927,221.0486,-0.3407,-0.7849,215.7752
2021-01-04 11:00:00,221.2618,219.1093,223.4143,221.5657,37.1059,221.2618,-0.2297,-0.3927,218.4291
2021-01-04 10:00:00,221.3877,219.4853,223.2902,221.782,39.4428,221.3877,-0.1889,-0.1566,219.2871
2021-01-04 09:00:00,221.4789,219.7321,223.2256,221.9541,50.8547,221.4789,-0.197,0.0597,222.4499
2021-01-04 08:00:00,221.4811,219.7291,223.2332,221.9199,51.4907,221.4811,-0.2612,0.0129,222.5896
2021-01-04 07:00:00,221.4863,219.7204,223.2521,221.8737,49.393,221.4863,-0.3297,-0.0613,222.1107
2021-01-04 06:00:00,221.5628,219.5185,223.607,221.8573,48.9484,221.5628,-0.3968,-0.1064,222.0109
2021-01-04 05:00:00,221.6393,219.3739,223.9046,221.8468,51.7153,221.6393,-0.4694,-0.1522,222.6394
2020-12-31 20:00:00,221.6951,219.2577,224.1326,221.7921,48.8305,221.6951,-0.5487,-0.2725,221.9909
2020-12-31 19:00:00,221.7773,219.147,224.4075,221.7784,48.8305,221.7773,-0.6178,-0.3559,221.9909
2020-12-31 18:00:00,221.8511,219.0804,224.6218,221.7637,48.3873,221.8511,-0.6832,-0.4573,221.8912
2020-12-31 17:00:00,221.9093,219.0653,224.7533,221.7549,48.7959,221.9093,-0.7397,-0.5699,221.9909
2020-12-31 16:00:00,221.9688,219.0468,224.8909,221.7386,48.2466,221.9688,-0.7821,-0.7155,221.8612
2020-12-31 15:00:00,222.028,219.0458,225.0103,221.7302,42.1566,222.028,-0.7988,-0.8777,220.5442
2020-12-31 14:00:00,222.1261,219.152,225.1003,221.812,36.6421,222.1261,-0.7791,-0.9378,219.5366
2020-12-31 13:00:00,222.2675,219.3978,225.1372,221.9689,37.1162,222.2675,-0.7394,-0.8984,219.6762
2020-12-31 12:00:00,222.4002,219.6567,225.1437,222.127,34.543,222.4002,-0.6996,-0.8492,219.2372
2020-12-31 11:00:00,222.5578,220.024,225.0917,222.3263,37.6266,222.5578,-0.6622,-0.7293,220.1468
2020-12-31 10:00:00,222.6805,220.2722,225.0888,222.4766,40.8837,222.6805,-0.6455,-0.6584,220.9864
2020-12-31 09:00:00,222.8104,220.3615,225.2594,222.5794,41.6153,222.8104,-0.6422,-0.6437,221.1628
2020-12-31 08:00:00,222.9504,220.4155,225.4853,222.6771,42.4882,222.9504,-0.6419,-0.6336,221.3723
2020-12-31 07:00:00,223.079,220.4868,225.6712,222.7671,44.508,223.079,-0.6439,-0.6327,221.8413
2020-12-31 06:00:00,223.1897,220.5353,225.8441,222.8309,45.992,223.1897,-0.6467,-0.6702,222.1705
2020-12-31 05:00:00,223.2902,220.5704,226.0099,222.8765,44.7509,223.2902,-0.6409,-0.7419,221.941
2020-12-30 20:00:00,223.3982,220.6441,226.1524,222.941,41.3524,223.3982,-0.6156,-0.7992,221.3424
2020-12-30 19:00:00,223.5323,220.8001,226.2645,223.0512,40.7653,223.5323,-0.5697,-0.7997,221.2426
2020-12-30 18:00:00,223.6719,220.9943,226.3496,223.176,40.0695,223.6719,-0.5122,-0.7786,221.1229
2020-12-30 17:00:00,223.789,221.2647,226.3133,223.3175,40.5297,223.789,-0.4456,-0.7281,221.2426
2020-12-30 16:00:00,223.8971,221.5464,226.2477,223.4606,40.142,223.8971,-0.375,-0.6653,221.1728
2020-12-30 15:00:00,224.0038,221.8776,226.1301,223.6184,42.1573,224.0038,-0.3024,-0.5684,221.7026
2020-12-30 14:00:00,224.0899,222.1417,226.0382,223.7506,44.0453,224.0899,-0.236,-0.4903,222.1705
2020-12-30 13:00:00,224.1658,222.3496,225.9819,223.8595,44.1947,224.1658,-0.1724,-0.4312,222.207
2020-12-30 12:00:00,224.263,222.5685,225.9575,223.9735,43.2465,224.263,-0.1076,-0.3532,222.0209
2020-12-30 11:00:00,224.3618,222.868,225.8555,224.1082,45.2332,224.3618,-0.0462,-0.2296,222.5187
2020-12-30 10:00:00,224.4353,223.1033,225.7674,224.2178,46.1595,224.4353,-0.0004,-0.1191,222.7437
2020-12-30 09:00:00,224.4988,223.3229,225.6748,224.3194,54.0644,224.4988,0.0292,0.0008,224.4054
2020-12-30 08:00:00,224.5322,223.3129,225.7515,224.3135,53.6032,224.5322,0.0364,-0.0155,224.3056
2020-12-30 07:00:00,224.4963,223.1918,225.8007,224.314,53.6553,224.4963,0.0493,-0.0258,224.3156
2020-12-30 06:00:00,224.482,223.1606,225.8033,224.3139,54.3701,224.482,0.0681,-0.0396,224.4553
