date,Upper BBand,Lower BBand,Middle BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-01-21 09:00:00,16.2584,14.6152,15.4368,15.3027,37.8487,15.4368,-0.2131,-0.2767,14.64
2021-01-21 08:00:00,16.2433,14.701,15.4722,15.3485,39.0967,15.4722,-0.1972,-0.2646,14.75
2021-01-20 20:00:00,16.2201,14.7742,15.4972,15.3897,39.6714,15.4972,-0.1803,-0.2565,14.8
2021-01-20 19:00:00,16.1943,14.8433,15.5188,15.4304,39.6714,15.5188,-0.1613,-0.2475,14.8
2021-01-20 18:00:00,16.1615,14.9162,15.5388,15.4739,39.1701,15.5388,-0.1398,-0.2325,14.77
2021-01-20 17:00:00,16.1163,15.0033,15.5598,15.5224,38.8392,15.5598,-0.1166,-0.2068,14.7498
2021-01-20 16:00:00,16.0545,15.1085,15.5815,15.5757,39.9861,15.5815,-0.094,-0.1691,14.86
2021-01-20 15:00:00,15.9945,15.2112,15.6028,15.6251,42.3443,15.6028,-0.0752,-0.1296,15.075
2021-01-20 14:00:00,15.9587,15.2786,15.6187,15.663,45.4151,15.6187,-0.0616,-0.0993,15.33
2021-01-20 13:00:00,15.9505,15.3048,15.6277,15.686,44.6544,15.6277,-0.0522,-0.085,15.28
2021-01-20 12:00:00,15.9497,15.3423,15.646,15.714,46.0183,15.646,-0.044,-0.0605,15.39
2021-01-20 11:00:00,15.9464,15.3676,15.657,15.7363,47.2876,15.657,-0.0399,-0.0396,15.49
2021-01-20 10:00:00,15.9547,15.3803,15.6675,15.7533,49.6716,15.6675,-0.04,-0.0225,15.67
2021-01-20 09:00:00,16.0004,15.3606,15.6805,15.759,52.2163,15.6805,-0.0444,-0.0187,15.85
2021-01-20 08:00:00,16.0911,15.3026,15.6968,15.7528,52.2163,15.6968,-0.0508,-0.0318,15.85
2021-01-20 07:00:00,16.3004,15.1599,15.7302,15.746,50.2308,15.7302,-0.0556,-0.0481,15.7
2021-01-20 05:00:00,16.4541,15.0796,15.7668,15.7492,49.9629,15.7668,-0.0574,-0.053,15.68
2021-01-19 20:00:00,16.5779,15.0285,15.8032,15.754,49.0344,15.8032,-0.0585,-0.0564,15.61
2021-01-19 19:00:00,16.6745,15.0045,15.8395,15.7639,49.287,15.8395,-0.059,-0.0528,15.63
2021-01-19 18:00:00,16.755,14.9927,15.8738,15.7732,48.9054,15.8738,-0.0606,-0.0495,15.6
2021-01-19 17:00:00,16.8587,14.973,15.9158,15.7851,51.008,15.9158,-0.0634,-0.0414,15.77
2021-01-19 16:00:00,16.9316,14.9635,15.9475,15.7861,49.7803,15.9475,-0.0689,-0.0479,15.67
2021-01-19 15:00:00,16.971,14.978,15.9745,15.7942,51.6574,15.9745,-0.0741,-0.0453,15.82
2021-01-19 14:00:00,17.0021,14.9871,15.9946,15.7924,52.5513,15.9946,-0.0813,-0.0565,15.89
2021-01-19 13:00:00,17.0479,14.9886,16.0183,15.7856,50.0443,16.0183,-0.0875,-0.0772,15.68
2021-01-19 12:00:00,17.1182,14.9951,16.0566,15.7929,49.0531,16.0566,-0.0901,-0.0811,15.6
2021-01-19 11:00:00,17.1198,14.9894,16.0546,15.8062,51.916,16.0546,-0.0924,-0.0767,15.83
2021-01-19 10:00:00,17.122,14.9712,16.0466,15.8046,51.679,16.0466,-0.0963,-0.0934,15.81
2021-01-19 09:00:00,17.124,14.9546,16.0393,15.8042,51.679,16.0393,-0.097,-0.1113,15.81
2021-01-19 08:00:00,17.1257,14.9382,16.0319,15.8038,50.4228,16.0319,-0.0934,-0.1326,15.7
2021-01-19 06:00:00,17.1343,14.9076,16.0209,15.811,50.4228,16.0209,-0.0836,-0.1466,15.7
2021-01-19 05:00:00,17.1388,14.8871,16.0129,15.8186,48.1318,16.0129,-0.0679,-0.1624,15.5
2021-01-15 20:00:00,17.1383,14.889,16.0136,15.8406,47.546,16.0136,-0.0443,-0.1598,15.45
2021-01-15 19:00:00,17.1347,14.9019,16.0183,15.8675,46.9671,16.0183,-0.0154,-0.1491,15.4
2021-01-15 18:00:00,17.1306,14.914,16.0223,15.8998,46.9681,16.0223,0.0181,-0.1281,15.4001
2021-01-15 17:00:00,17.124,14.9363,16.0301,15.9342,46.967,16.0301,0.0546,-0.0995,15.4
2021-01-15 16:00:00,17.1268,14.9295,16.0281,15.9711,47.9226,16.0281,0.0932,-0.0616,15.5
2021-01-15 15:00:00,17.1559,14.867,16.0114,16.0036,48.3986,16.0114,0.1319,-0.0224,15.55
2021-01-15 14:00:00,17.1644,14.8419,16.0031,16.0349,48.8678,16.0031,0.1704,0.0228,15.6
2021-01-15 13:00:00,17.1745,14.8097,15.9921,16.0649,51.0702,15.9921,0.2073,0.0751,15.8301
2021-01-15 12:00:00,17.1825,14.8197,16.0011,16.081,50.0285,16.0011,0.2404,0.1173,15.72
2021-01-15 11:00:00,17.1879,14.8343,16.0111,16.1059,50.8362,16.0111,0.2711,0.1807,15.805
2021-01-15 10:00:00,17.1923,14.8436,16.0179,16.1267,53.3332,16.0179,0.2937,0.2504,16.06
2021-01-15 09:00:00,17.1939,14.8447,16.0193,16.1313,56.2668,16.0193,0.3046,0.3097,16.34
2021-01-14 20:00:00,17.1803,14.8423,16.0113,16.1169,62.3006,16.0113,0.3033,0.3523,16.85
2021-01-14 19:00:00,17.1097,14.8562,15.9829,16.0663,61.9135,15.9829,0.2911,0.3497,16.8
2021-01-14 18:00:00,17.0408,14.8704,15.9556,16.0158,61.6854,15.9556,0.2764,0.3464,16.77
2021-01-14 17:00:00,16.9698,14.8855,15.9276,15.9637,61.1606,15.9276,0.2589,0.3402,16.7
2021-01-14 16:00:00,16.9035,14.8997,15.9016,15.913,60.8645,15.9016,0.2386,0.3344,16.66
2021-01-14 15:00:00,16.8368,14.9138,15.8753,15.8614,63.193,15.8753,0.2146,0.3262,16.86
2021-01-14 14:00:00,16.7267,14.9398,15.8333,15.7926,62.2148,15.8333,0.1867,0.2907,16.72
2021-01-14 13:00:00,16.6317,14.9702,15.8009,15.7286,60.4741,15.8009,0.1607,0.2554,16.48
2021-01-14 12:00:00,16.5715,14.9877,15.7796,15.6768,60.0538,15.7796,0.137,0.2311,16.4233
2021-01-14 11:00:00,16.5226,15.0057,15.7642,15.6253,62.0411,15.7642,0.1135,0.2024,16.6
2021-01-14 10:00:00,16.4319,15.0458,15.7388,15.5581,64.7366,15.7388,0.0913,0.1449,16.83
2021-01-14 09:00:00,16.2681,15.1413,15.7047,15.4704,53.8705,15.7047,0.0779,0.046,15.54
2021-01-14 08:00:00,16.3522,14.9978,15.675,15.4656,54.4997,15.675,0.0859,0.0504,15.59
2021-01-14 07:00:00,16.4075,14.8832,15.6453,15.457,54.4997,15.6453,0.0947,0.0502,15.59
2021-01-14 05:00:00,16.4751,14.7429,15.609,15.4478,54.4997,15.609,0.1059,0.0492,15.59
2021-01-13 20:00:00,16.5357,14.6044,15.57,15.438,52.2847,15.57,0.12,0.0472,15.37
2021-01-13 18:00:00,16.5948,14.4772,15.536,15.4427,53.311,15.536,0.1382,0.0664,15.46
2021-01-13 17:00:00,16.6443,14.3511,15.4977,15.4415,53.994,15.4977,0.1561,0.0808,15.52
2021-01-13 16:00:00,16.6648,14.2625,15.4637,15.4361,54.7857,15.4637,0.175,0.0919,15.59
2021-01-13 15:00:00,16.6838,14.1635,15.4237,15.4255,54.1356,15.4237,0.1957,0.0975,15.52
2021-01-13 14:00:00,16.7002,14.0705,15.3853,15.419,55.4005,15.3853,0.2203,0.1104,15.635
2021-01-13 13:00:00,16.6954,14.001,15.3482,15.4041,52.6576,15.3482,0.2478,0.1136,15.34
2021-01-13 12:00:00,16.7028,13.9356,15.3192,15.4085,49.1751,15.3192,0.2813,0.146,15.0
2021-01-13 11:00:00,16.7231,13.8686,15.2958,15.4366,52.467,15.2958,0.3151,0.2199,15.3
2021-01-13 10:00:00,16.7207,13.8264,15.2735,15.4461,52.1574,15.2735,0.3389,0.2805,15.27
2021-01-13 09:00:00,16.7275,13.7582,15.2428,15.4582,63.1592,15.2428,0.3536,0.3568,16.1
2021-01-13 08:00:00,16.6627,13.715,15.1888,15.414,62.4206,15.1888,0.3528,0.3644,16.02
2021-01-13 07:00:00,16.5955,13.6935,15.1445,15.3722,62.3294,15.1445,0.3498,0.3771,16.01
2021-01-13 06:00:00,16.5274,13.6576,15.0925,15.3282,63.6746,15.0925,0.343,0.3887,16.1
2021-01-13 05:00:00,16.4372,13.6512,15.0442,15.2749,63.6746,15.0442,0.3316,0.3888,16.1
2021-01-12 20:00:00,16.3419,13.6678,15.0048,15.218,62.8419,15.0048,0.3173,0.3832,16.0
2021-01-12 19:00:00,16.2514,13.679,14.9652,15.1641,62.6765,14.9652,0.3008,0.3806,15.98
2021-01-12 18:00:00,16.1565,13.6952,14.9258,15.1078,62.2707,14.9258,0.2809,0.3739,15.93
2021-01-12 17:00:00,16.0614,13.7149,14.8882,15.0511,62.192,14.8882,0.2576,0.365,15.9201
2021-01-12 16:00:00,15.9585,13.7154,14.837,14.9912,61.8023,14.837,0.2308,0.3493,15.87
2021-01-12 15:00:00,15.8522,13.7216,14.7869,14.9306,59.6346,14.7869,0.2012,0.3292,15.6
2021-01-12 14:00:00,15.7773,13.7321,14.7547,14.8844,61.5092,14.7547,0.1692,0.3264,15.75
2021-01-12 13:00:00,15.6716,13.7638,14.7177,14.8247,62.6514,14.7177,0.1299,0.3027,15.84
2021-01-12 12:00:00,15.535,13.8183,14.6767,14.7547,64.1877,14.6767,0.0867,0.259,15.96
2021-01-12 11:00:00,15.3453,13.9174,14.6314,14.6716,63.3182,14.6314,0.0436,0.1871,15.84
2021-01-12 10:00:00,15.1525,14.0369,14.5947,14.591,63.0682,14.5947,0.0077,0.1049,15.8054
2021-01-12 09:00:00,14.8889,14.2241,14.5565,14.5073,52.6556,14.5565,-0.0166,0.0019,14.65
2021-01-12 08:00:00,14.8826,14.2165,14.5495,14.4974,53.284,14.5495,-0.0212,-0.0118,14.7
2021-01-11 20:00:00,14.8719,14.2071,14.5395,14.4835,51.0238,14.5395,-0.0235,-0.0344,14.5
2021-01-11 19:00:00,14.8716,14.2035,14.5375,14.4823,50.0901,14.5375,-0.0208,-0.0422,14.42
2021-01-11 18:00:00,14.8715,14.2082,14.5399,14.4866,49.2721,14.5399,-0.0155,-0.0435,14.35
2021-01-11 17:00:00,14.8699,14.2132,14.5415,14.4961,48.8086,14.5415,-0.0084,-0.0374,14.31
2021-01-11 16:00:00,14.8677,14.218,14.5429,14.5089,50.9458,14.5429,-0.0012,-0.0249,14.5
2021-01-11 15:00:00,14.8675,14.2142,14.5409,14.5095,49.7135,14.5409,0.0047,-0.028,14.39
2021-01-11 14:00:00,14.8667,14.2177,14.5422,14.5177,49.4905,14.5422,0.0129,-0.0204,14.37
2021-01-11 13:00:00,14.8671,14.2166,14.5419,14.5279,51.1346,14.5419,0.0212,-0.0083,14.52
2021-01-11 12:00:00,14.8673,14.217,14.5422,14.5285,50.6058,14.5422,0.0286,-0.008,14.47
2021-01-11 11:00:00,14.8755,14.2218,14.5486,14.5325,48.7845,14.5486,0.0377,-0.0024,14.3
2021-01-11 10:00:00,14.8694,14.2404,14.5549,14.5485,52.4073,14.5549,0.0477,0.022,14.6297
2021-01-11 09:00:00,14.9154,14.2177,14.5666,14.5429,49.3222,14.5666,0.0542,0.0193,14.3501
2021-01-11 08:00:00,14.9306,14.2326,14.5816,14.5562,50.8012,14.5816,0.0629,0.0441,14.48
2021-01-11 07:00:00,14.9316,14.2276,14.5796,14.5615,53.2988,14.5796,0.0676,0.0619,14.69
2021-01-11 05:00:00,14.9246,14.2165,14.5706,14.5526,50.6165,14.5706,0.069,0.0622,14.45
2021-01-08 20:00:00,14.9257,14.2121,14.5689,14.5597,53.072,14.5689,0.0707,0.0862,14.65
2021-01-08 19:00:00,14.921,14.2001,14.5606,14.5535,56.6588,14.5606,0.0668,0.0952,14.92
2021-01-08 18:00:00,14.8898,14.1867,14.5382,14.5282,55.4737,14.5382,0.0597,0.0779,14.81
2021-01-08 17:00:00,14.8645,14.1847,14.5246,14.5088,55.3664,14.5246,0.0551,0.0658,14.8
2021-01-08 16:00:00,14.8434,14.1698,14.5066,14.4887,55.3664,14.5066,0.0524,0.0504,14.8
2021-01-08 15:00:00,14.8168,14.1624,14.4896,14.4672,50.7516,14.4896,0.053,0.03,14.3837
2021-01-08 14:00:00,14.8167,14.1642,14.4905,14.473,50.5772,14.4905,0.0587,0.0459,14.369
2021-01-08 13:00:00,14.8662,14.1515,14.5088,14.4802,53.8854,14.5088,0.0619,0.0671,14.6326
2021-01-08 12:00:00,14.8694,14.1507,14.5101,14.4696,53.9812,14.5101,0.0606,0.0663,14.64
2021-01-08 11:00:00,14.8652,14.151,14.5081,14.4579,53.6594,14.5081,0.0592,0.0636,14.6101
2021-01-08 10:00:00,14.872,14.1495,14.5107,14.4474,53.5575,14.5107,0.0581,0.0622,14.6004
2021-01-08 09:00:00,14.8878,14.0969,14.4924,14.4368,55.2469,14.4924,0.057,0.0606,14.74
2021-01-08 08:00:00,14.8795,14.0999,14.4897,14.4159,54.451,14.4897,0.0561,0.0434,14.66
2021-01-08 07:00:00,14.8845,14.0983,14.4914,14.3991,52.1906,14.4914,0.0593,0.029,14.44
2021-01-08 06:00:00,14.8857,14.1004,14.4931,14.3963,51.7699,14.4931,0.0669,0.0325,14.4
2021-01-08 05:00:00,14.8919,14.1068,14.4994,14.396,52.214,14.4994,0.0754,0.0407,14.44
2021-01-07 20:00:00,14.8917,14.1051,14.4984,14.393,52.7609,14.4984,0.0841,0.0464,14.49
2021-01-07 19:00:00,14.8914,14.1047,14.4981,14.3863,51.884,14.4981,0.0936,0.0479,14.4
2021-01-07 18:00:00,14.8918,14.1076,14.4997,14.3854,51.3995,14.4997,0.105,0.0584,14.35
2021-01-07 17:00:00,14.8915,14.1139,14.5027,14.3878,52.3162,14.5027,0.1166,0.0759,14.44
2021-01-07 16:00:00,14.8929,14.1166,14.5047,14.3842,52.2246,14.5047,0.1268,0.0881,14.43
2021-01-07 15:00:00,14.9406,14.1035,14.5221,14.381,51.5961,14.5221,0.1365,0.1033,14.36
2021-01-07 14:00:00,14.9413,14.1129,14.5271,14.3825,53.2405,14.5271,0.1448,0.1284,14.53
2021-01-07 13:00:00,14.9394,14.1067,14.5231,14.3723,54.5596,14.5231,0.1489,0.1412,14.6634
2021-01-07 12:00:00,14.9346,14.0824,14.5085,14.3522,53.0848,14.5085,0.1508,0.142,14.4883
2021-01-07 11:00:00,14.9703,14.0062,14.4882,14.3429,58.2136,14.4882,0.153,0.1587,14.98
2021-01-07 10:00:00,15.0807,13.7731,14.4269,14.2989,56.7344,14.4269,0.1516,0.1276,14.8
2021-01-07 09:00:00,15.1307,13.6231,14.3769,14.2644,53.3653,14.3769,0.1576,0.1044,14.42
2021-01-07 08:00:00,15.2389,13.4169,14.3279,14.2536,53.3653,14.3279,0.1709,0.112,14.42
2021-01-07 07:00:00,15.2842,13.2896,14.2869,14.2422,53.1861,14.2869,0.1857,0.1201,14.4
2021-01-06 20:00:00,15.3185,13.174,14.2462,14.2313,53.1861,14.2462,0.202,0.1307,14.4
2021-01-06 19:00:00,15.3386,13.0752,14.2069,14.2196,51.8898,14.2069,0.2199,0.1423,14.25
2021-01-06 18:00:00,15.3604,12.9827,14.1716,14.2175,53.3169,14.1716,0.2393,0.1704,14.4
2021-01-06 17:00:00,15.3542,12.9239,14.1391,14.205,52.1291,14.1391,0.2565,0.1884,14.26
2021-01-06 16:00:00,15.3526,12.8689,14.1107,14.2012,52.4053,14.1107,0.2735,0.2229,14.29
2021-01-06 15:00:00,15.3639,12.7769,14.0704,14.195,53.5014,14.0704,0.2861,0.2607,14.41
2021-01-06 14:00:00,15.3587,12.6955,14.0271,14.1802,58.531,14.0271,0.2925,0.2929,14.92
2021-01-06 13:00:00,15.3047,12.6182,13.9614,14.1292,56.5976,13.9614,0.2924,0.2779,14.67
2021-01-06 12:00:00,15.2519,12.5816,13.9167,14.0919,55.8818,13.9167,0.296,0.28,14.58
2021-01-06 11:00:00,15.2011,12.5557,13.8784,14.0582,56.9923,13.8784,0.3,0.2879,14.69
2021-01-06 10:00:00,15.1341,12.5333,13.8337,14.0147,51.5804,13.8337,0.303,0.2825,14.05
2021-01-06 09:00:00,15.1192,12.5183,13.8187,14.0122,58.3449,13.8187,0.3081,0.3368,14.66
2021-01-06 08:00:00,15.0476,12.5192,13.7834,13.9675,58.9575,13.7834,0.301,0.339,14.71
2021-01-06 07:00:00,14.9666,12.4969,13.7317,13.9163,57.0388,13.7317,0.2915,0.3318,14.49
2021-01-05 20:00:00,14.904,12.4762,13.6901,13.8768,58.235,13.6901,0.2814,0.3401,14.59
2021-01-05 19:00:00,14.8214,12.4708,13.6461,13.8276,56.6532,13.6461,0.2667,0.3357,14.41
2021-01-05 18:00:00,14.7554,12.4614,13.6084,13.7874,57.4715,13.6084,0.2494,0.3434,14.48
2021-01-05 17:00:00,14.6757,12.4504,13.5631,13.7397,57.2138,13.5631,0.2259,0.3412,14.4498
2021-01-05 16:00:00,14.5909,12.4519,13.5214,13.6907,57.1323,13.5214,0.1971,0.3365,14.44
2021-01-05 15:00:00,14.4994,12.4567,13.4781,13.639,57.7836,13.4781,0.1623,0.3266,14.5
2021-01-05 14:00:00,14.3871,12.4847,13.4359,13.5796,62.9899,13.4359,0.1212,0.3031,14.95
2021-01-05 13:00:00,14.1501,12.6157,13.3829,13.4851,59.5455,13.3829,0.0757,0.2229,14.5101
2021-01-05 12:00:00,13.9933,12.7038,13.3485,13.4144,58.7001,13.3485,0.0389,0.1621,14.41
2021-01-05 11:00:00,13.8241,12.803,13.3135,13.3458,57.1099,13.3135,0.0081,0.0922,14.2263
2021-01-05 10:00:00,13.675,12.901,13.288,13.285,53.8836,13.288,-0.013,0.0205,13.881
2021-01-05 09:00:00,13.5965,12.9494,13.273,13.2439,45.3569,13.273,-0.0213,-0.0362,13.14
2021-01-05 08:00:00,13.6224,12.9515,13.287,13.2511,47.1776,13.287,-0.0176,-0.0327,13.3
2021-01-04 20:00:00,13.6508,12.9432,13.297,13.2477,42.278,13.297,-0.0138,-0.0439,12.95
2021-01-04 19:00:00,13.6672,12.9714,13.3193,13.2683,45.0477,13.3193,-0.0063,-0.022,13.19
2021-01-04 18:00:00,13.6915,12.9744,13.333,13.2737,44.9023,13.333,-0.0024,-0.0182,13.18
2021-01-04 17:00:00,13.7158,12.9794,13.3476,13.2801,45.3664,13.3476,0.0016,-0.012,13.22
2021-01-04 16:00:00,13.7301,12.9868,13.3584,13.2843,44.954,13.3584,0.005,-0.008,13.19
2021-01-04 15:00:00,13.7418,12.9984,13.3701,13.2908,47.6798,13.3701,0.0082,0.0003,13.425
2021-01-04 14:00:00,13.7443,12.9987,13.3715,13.2815,47.4833,13.3715,0.0102,-0.0131,13.41
2021-01-04 13:00:00,13.7877,12.9813,13.3845,13.2727,42.925,13.3845,0.016,-0.0284,13.08
2021-01-04 12:00:00,13.7813,13.0071,13.3942,13.2859,43.2549,13.3942,0.0271,-0.014,13.11
2021-01-04 11:00:00,13.7923,12.9875,13.3899,13.2981,40.9134,13.3899,0.0374,0.0015,12.95
2021-01-04 10:00:00,13.7982,12.9783,13.3882,13.3221,45.1948,13.3882,0.0464,0.0377,13.33
2021-01-04 09:00:00,13.8144,12.9367,13.3756,13.3215,46.4309,13.3756,0.0486,0.0445,13.43
2021-01-04 08:00:00,13.8204,12.9014,13.3609,13.3141,45.2734,13.3609,0.0496,0.0425,13.35
2021-01-04 06:00:00,13.8228,12.8803,13.3516,13.3116,48.4347,13.3516,0.0513,0.0473,13.6
2021-01-04 05:00:00,13.817,12.8395,13.3282,13.2917,48.4347,13.3282,0.0523,0.0275,13.6
2020-12-31 20:00:00,13.7992,12.8183,13.3087,13.2704,41.7448,13.3087,0.0586,0.0017,13.16
2020-12-31 19:00:00,13.8049,12.8003,13.3026,13.278,42.7189,13.3026,0.0728,0.0135,13.24
2020-12-31 18:00:00,13.8106,12.7752,13.2929,13.2807,43.0833,13.2929,0.0876,0.0203,13.27
2020-12-31 17:00:00,13.8243,12.7301,13.2772,13.2814,43.202,13.2772,0.1044,0.0256,13.28
2020-12-31 16:00:00,13.8272,12.7033,13.2652,13.2815,40.6728,13.2652,0.1241,0.031,13.12
