date,Middle BBand,Lower BBand,Upper BBand,EMA,RSI,SMA,MACD Signal,MACD,Closing Price
2021-01-29 14:00:00,162.9741,144.2676,181.6806,164.8005,56.9699,162.9741,4.1537,4.4272,173.375
2021-01-29 13:00:00,162.3859,143.9164,180.8554,164.2091,54.6645,162.3859,4.0853,4.4674,167.67
2021-01-29 12:00:00,162.1116,143.7199,180.5033,163.9705,57.1159,162.1116,3.9897,5.0346,172.3978
2021-01-29 11:00:00,161.8267,143.8205,179.833,163.3893,57.2115,161.8267,3.7285,5.204,172.58
2021-01-29 10:00:00,161.5034,143.9381,179.0686,162.7554,60.303,161.5034,3.3597,5.326,178.3544
2021-01-29 09:00:00,160.9582,144.5412,177.3753,161.6796,72.9909,160.9582,2.8681,4.8162,197.57
2021-01-29 08:00:00,159.6746,150.472,168.8771,159.2044,58.6811,159.6746,2.381,2.139,164.85
2021-01-29 07:00:00,159.3064,150.0778,168.535,158.8151,55.6621,159.3064,2.4415,2.0224,160.5
2021-01-29 06:00:00,158.9464,149.1096,168.7832,158.6989,56.6743,158.9464,2.5463,2.287,161.6
2021-01-29 05:00:00,158.4637,147.8082,169.1193,158.4988,56.605,158.4637,2.6112,2.4794,161.5
2021-01-28 20:00:00,158.1704,147.3817,168.9591,158.2918,58.7881,158.1704,2.6441,2.6991,163.9
2021-01-28 19:00:00,157.8487,147.1878,168.5097,157.9051,57.1921,157.8487,2.6304,2.696,161.5
2021-01-28 18:00:00,157.5821,146.8996,168.2645,157.6571,58.0983,157.5821,2.614,2.8971,162.5
2021-01-28 17:00:00,157.2971,146.6988,167.8954,157.3231,62.3991,157.2971,2.5432,3.0098,167.0
2021-01-28 16:00:00,156.8554,146.822,166.8888,156.6558,57.2302,156.8554,2.4265,2.6517,159.4
2021-01-28 15:00:00,156.6741,146.6346,166.7136,156.4665,61.1887,156.6741,2.3702,2.9299,163.1
2021-01-28 14:00:00,156.3637,146.5653,166.1622,156.009,61.6343,156.3637,2.2303,2.8657,163.5
2021-01-28 13:00:00,155.9754,146.4186,165.5322,155.4924,60.6084,155.9754,2.0715,2.7013,162.02
2021-01-28 12:00:00,155.6581,146.2949,165.0212,155.0422,63.7831,155.6581,1.914,2.6028,164.87
2021-01-28 11:00:00,155.2181,146.4033,164.0328,154.3645,63.751,155.2181,1.7418,2.1492,164.8201
2021-01-28 10:00:00,154.8268,146.7397,162.914,153.6434,60.774,154.8268,1.64,1.5439,160.405
2021-01-28 09:00:00,154.5833,146.7466,162.4201,153.1771,59.001,154.5833,1.664,1.1985,158.0
2021-01-28 08:00:00,154.4123,146.6578,162.1668,152.8445,59.9707,154.4123,1.7804,0.985,158.89
2021-01-28 07:00:00,154.177,146.5529,161.8011,152.4275,53.4088,154.177,1.9792,0.6076,151.0
2021-01-28 06:00:00,153.9927,145.8224,162.1629,152.526,50.3898,153.9927,2.3221,0.9204,147.97
2021-01-28 05:00:00,153.9177,145.4904,162.345,152.8402,54.9693,153.9177,2.6725,1.6147,152.0
2021-01-27 20:00:00,153.7193,144.8523,162.5864,152.8981,57.3836,153.7193,2.937,2.0672,153.93
2021-01-27 19:00:00,153.4283,144.0498,162.8069,152.827,58.1123,153.4283,3.1544,2.4181,154.5
2021-01-27 18:00:00,153.088,143.1645,163.0115,152.7116,58.1373,153.088,3.3385,2.7728,154.52
2021-01-27 17:00:00,152.7907,142.5279,163.0534,152.5869,58.7244,152.7907,3.4799,3.1831,155.0
2021-01-27 16:00:00,152.4907,141.9806,163.0008,152.4204,59.6093,152.4907,3.5541,3.6117,155.73
2021-01-27 15:00:00,152.167,141.4793,162.8547,152.1922,64.3776,152.167,3.5398,4.0318,159.442
2021-01-27 14:00:00,151.7026,141.1094,162.2958,151.6922,70.8869,151.7026,3.4167,4.1315,163.85
2021-01-27 13:00:00,151.1406,141.4329,160.8483,150.8537,70.247,151.1406,3.2381,3.7498,162.88
2021-01-27 12:00:00,150.5129,141.5134,159.5125,150.0243,69.6622,150.5129,3.1101,3.3068,162.0
2021-01-27 11:00:00,149.9076,141.6693,158.1459,149.1984,67.6058,149.9076,3.061,2.7829,159.06
2021-01-27 10:00:00,149.2929,141.1265,157.4594,148.5183,63.3087,149.2929,3.1305,2.3731,153.805
2021-01-27 09:00:00,148.9266,140.6179,157.2353,148.1537,59.2243,148.9266,3.3198,2.3505,149.7
2021-01-27 08:00:00,148.6979,140.1139,157.2819,148.0471,56.2665,148.6979,3.5622,2.7055,147.12
2021-01-27 07:00:00,148.6443,140.0015,157.287,148.111,66.3249,148.6443,3.7763,3.382,152.7
2021-01-27 06:00:00,148.1076,138.5843,157.6309,147.7945,69.6692,148.1076,3.8749,3.628,154.25
2021-01-27 05:00:00,147.3909,136.6645,158.1173,147.3493,68.9365,147.3909,3.9367,3.7315,153.5
2021-01-26 20:00:00,146.6843,134.9179,158.4506,146.9251,69.916,146.6843,3.988,3.8856,153.95
2021-01-26 19:00:00,145.9266,133.2381,158.6151,146.4407,69.7312,145.9266,4.0136,3.98,153.75
2021-01-26 18:00:00,145.2043,131.9259,158.4826,145.9366,70.1687,145.2043,4.022,4.063,153.96
2021-01-26 17:00:00,144.4356,130.615,158.2563,145.3832,70.0215,144.4356,4.0117,4.0884,153.79
2021-01-26 16:00:00,143.6659,129.4487,157.8831,144.8035,68.2962,143.6659,3.9925,4.0787,151.85
2021-01-26 15:00:00,142.9629,128.3537,157.5722,144.3175,69.5934,142.9629,3.971,4.2045,152.5
2021-01-26 14:00:00,142.2396,127.4432,157.0361,143.7532,68.8634,142.2396,3.9126,4.2377,151.67
2021-01-26 13:00:00,141.5523,126.6566,156.448,143.2072,71.6965,141.5523,3.8314,4.303,153.0832
2021-01-26 12:00:00,140.8155,126.0885,155.5425,142.5261,71.7302,140.8155,3.7135,4.1799,153.0999
2021-01-26 11:00:00,140.1211,125.8179,154.4242,141.7969,71.5522,140.1211,3.5969,3.9602,152.87
2021-01-26 10:00:00,139.4201,125.6329,153.2072,141.0332,70.7468,139.4201,3.506,3.6456,151.83
2021-01-26 09:00:00,138.7089,125.3618,152.0561,140.2886,64.8663,138.7089,3.4711,3.2969,145.47
2021-01-26 08:00:00,138.2206,124.8267,151.6145,139.9313,65.3656,138.2206,3.5147,3.4515,145.72
2021-01-26 07:00:00,137.8005,124.5846,151.0165,139.532,66.014,137.8005,3.5305,3.5731,146.05
2021-01-26 06:00:00,137.3239,124.3023,150.3454,139.0825,65.1534,137.3239,3.5199,3.6428,145.2
2021-01-26 05:00:00,136.8605,124.0048,149.7163,138.6606,64.2156,136.8605,3.4891,3.7653,144.29
2021-01-25 20:00:00,136.4352,123.7476,149.1228,138.2724,66.714,136.4352,3.4201,3.9595,145.6
2021-01-25 19:00:00,135.9685,123.6388,148.2983,137.767,67.489,135.9685,3.2852,4.0165,146.0
2021-01-25 18:00:00,135.4815,123.6303,147.3327,137.1992,67.5269,135.4815,3.1024,3.99,146.02
2021-01-25 17:00:00,135.0145,123.7728,146.2563,136.5909,67.0709,135.0145,2.8805,3.8962,145.51
2021-01-25 16:00:00,134.5975,124.0365,145.1586,135.9758,69.8215,134.5975,2.6266,3.7716,146.99
2021-01-25 15:00:00,134.1345,124.6213,143.6478,135.2162,67.2418,134.1345,2.3403,3.4071,144.05
2021-01-25 14:00:00,133.7762,125.0029,142.5496,134.607,67.0473,133.7762,2.0736,3.1917,143.84
2021-01-25 13:00:00,133.4142,125.4752,141.3532,133.9702,63.8674,133.4142,1.7941,2.8917,140.62
2021-01-25 12:00:00,133.2122,125.7211,140.7033,133.5116,68.2043,133.2122,1.5197,2.7945,142.815
2021-01-25 11:00:00,132.9297,126.3213,139.5382,132.87,68.2554,132.9297,1.2011,2.4064,142.84
2021-01-25 10:00:00,132.6494,127.1211,138.1777,132.1824,73.9689,132.6494,0.8997,1.8734,145.51
2021-01-25 09:00:00,132.3077,129.3158,135.2996,131.2633,64.3395,132.3077,0.6563,0.894,136.6
2021-01-25 08:00:00,132.1524,129.6193,134.6855,130.8952,57.8225,132.1524,0.5969,0.5382,132.75
2021-01-25 07:00:00,132.0064,129.1444,134.8684,130.7673,56.9332,132.0064,0.6115,0.4682,132.3
2021-01-25 06:00:00,131.786,128.1382,135.4339,130.6616,54.7182,131.786,0.6474,0.4179,131.22
2021-01-25 05:00:00,131.5697,127.1295,136.0099,130.6231,56.9738,131.5697,0.7047,0.4576,132.08
2021-01-22 20:00:00,131.337,126.3325,136.3415,130.5226,54.4853,131.337,0.7665,0.414,130.9
2021-01-22 19:00:00,131.1504,125.697,136.6037,130.4966,54.0499,131.1504,0.8547,0.4725,130.7
2021-01-22 18:00:00,130.967,125.1105,136.8235,130.4826,54.2003,130.967,0.9502,0.5606,130.76
2021-01-22 17:00:00,130.7584,124.4579,137.0588,130.4634,54.2976,130.7584,1.0476,0.6588,130.8
2021-01-22 16:00:00,130.5334,123.7885,137.2782,130.4402,54.8933,130.5334,1.1448,0.7706,131.05
2021-01-22 15:00:00,130.3104,123.2153,137.4054,130.3981,54.7589,130.3104,1.2383,0.8765,130.98
2021-01-22 14:00:00,130.0927,122.6988,137.4866,130.358,57.8183,130.0927,1.3288,1.0061,132.2666
2021-01-22 13:00:00,129.8548,122.2986,137.411,130.2264,57.0492,129.8548,1.4095,1.0259,131.84
2021-01-22 12:00:00,129.6187,121.8847,137.3526,130.1151,54.5247,129.6187,1.5054,1.0796,130.4964
2021-01-22 11:00:00,129.4025,121.4201,137.3849,130.0888,55.2811,129.4025,1.6118,1.2693,130.82
2021-01-22 10:00:00,129.1555,120.9096,137.4014,130.0384,61.1016,129.1555,1.6975,1.46,133.1184
2021-01-22 09:00:00,128.8205,120.4304,137.2105,129.826,58.5924,128.8205,1.7568,1.4482,131.75
2021-01-22 08:00:00,128.5508,120.0356,137.066,129.6933,57.7256,128.5508,1.834,1.5514,131.3
2021-01-22 07:00:00,128.2921,119.6561,136.9281,129.5825,58.3289,128.2921,1.9046,1.7063,131.53
2021-01-22 06:00:00,128.0578,119.4044,136.7111,129.4482,58.5088,128.0578,1.9542,1.8558,131.6
2021-01-22 05:00:00,127.8045,119.1358,136.4731,129.2998,58.1343,127.8045,1.9788,2.0126,131.39
2021-01-21 20:00:00,127.5418,118.8461,136.2375,129.1556,59.6713,127.5418,1.9703,2.2047,132.01
2021-01-21 19:00:00,127.2698,118.6399,135.8996,128.9588,62.2101,127.2698,1.9117,2.3547,133.0
2021-01-21 18:00:00,126.9738,118.5436,135.404,128.68,62.4696,126.9738,1.801,2.4112,133.1
2021-01-21 17:00:00,126.6905,118.536,134.8449,128.3752,62.978,126.6905,1.6484,2.438,133.3002
2021-01-21 16:00:00,126.4054,118.605,134.2059,128.0356,62.5062,126.4054,1.451,2.4163,132.98
2021-01-21 15:00:00,126.1231,118.6905,133.5557,127.6946,66.5517,126.1231,1.2097,2.3861,134.56
2021-01-21 14:00:00,125.8064,119.0609,132.552,127.2211,66.2577,125.8064,0.9156,2.152,134.34
2021-01-21 13:00:00,125.4954,119.5381,131.4528,126.7301,66.4888,125.4954,0.6065,1.8444,134.43
2021-01-21 12:00:00,125.1158,120.1084,130.1232,126.1991,68.6222,125.1158,0.297,1.4156,135.26
2021-01-21 11:00:00,124.7591,121.4598,128.0585,125.5742,64.1778,124.7591,0.0174,0.7633,131.94
2021-01-21 10:00:00,124.5311,122.5771,126.4851,125.1352,57.9931,124.5311,-0.1691,0.2577,128.37
2021-01-21 09:00:00,124.3156,122.7075,125.9238,124.9121,51.9735,124.3156,-0.2758,-0.0279,125.6889
2021-01-21 08:00:00,124.2107,122.5645,125.8569,124.8585,49.4701,124.2107,-0.3377,-0.1191,124.73
2021-01-21 07:00:00,124.2041,122.5647,125.8434,124.8674,50.451,124.2041,-0.3924,-0.1361,125.1
2021-01-21 06:00:00,124.2357,122.4948,125.9766,124.8514,50.9792,124.2357,-0.4565,-0.1935,125.3
2021-01-21 05:00:00,124.2824,122.3639,126.2009,124.8204,50.7299,124.2824,-0.5222,-0.2843,125.2
2021-01-20 20:00:00,124.3424,122.212,126.4728,124.7942,48.9738,124.3424,-0.5817,-0.3859,124.5
2021-01-20 19:00:00,124.4324,122.0677,126.7971,124.8145,47.8181,124.4324,-0.6306,-0.4387,124.05
2021-01-20 18:00:00,124.5657,121.8739,127.2576,124.8673,48.5504,124.5657,-0.6786,-0.4539,124.36
2021-01-20 17:00:00,124.7347,121.5283,127.9411,124.9022,48.76,124.7347,-0.7348,-0.4982,124.45
2021-01-20 16:00:00,124.8867,121.335,128.4385,124.9334,50.3472,124.8867,-0.7939,-0.5567,125.13
2021-01-20 15:00:00,125.0324,121.1133,128.9516,124.9199,49.4734,125.0324,-0.8532,-0.6926,124.7563
2021-01-20 14:00:00,125.2022,120.921,129.4834,124.9312,47.6967,125.2022,-0.8934,-0.8178,124.01
2021-01-20 13:00:00,125.3919,120.8429,129.9408,124.9947,46.2271,125.3919,-0.9123,-0.8897,123.41
2021-01-20 12:00:00,125.6152,120.8259,130.4045,125.104,45.3817,125.6152,-0.9179,-0.9075,123.0681
2021-01-20 11:00:00,125.8509,120.8931,130.8088,125.2444,46.6079,125.8509,-0.9205,-0.8822,123.66
2021-01-20 10:00:00,126.1298,120.7714,131.4881,125.3537,46.3237,126.1298,-0.93,-0.8974,123.54
2021-01-20 09:00:00,126.4171,120.7306,132.1035,125.4787,48.3126,126.4171,-0.9382,-0.8915,124.5
2021-01-20 08:00:00,126.6153,120.797,132.4335,125.5462,47.1706,126.6153,-0.9499,-0.9687,124.0
2021-01-20 07:00:00,126.8476,120.9102,132.785,125.6529,46.0412,126.8476,-0.9452,-1.0022,123.51
2021-01-20 06:00:00,127.0313,121.1779,132.8846,125.8006,46.711,127.0313,-0.9309,-0.9806,123.85
2021-01-20 05:00:00,127.2026,121.4314,132.9738,125.9352,47.2385,127.2026,-0.9185,-0.9733,124.12
2021-01-19 20:00:00,127.3319,121.67,132.9938,126.0604,48.1735,127.3319,-0.9048,-0.9774,124.6
2021-01-19 19:00:00,127.4719,121.8799,133.064,126.1611,48.4633,127.4719,-0.8867,-1.0172,124.75
2021-01-19 18:00:00,127.5986,122.0873,133.1098,126.2584,47.9793,127.5986,-0.8541,-1.0685,124.51
2021-01-19 17:00:00,127.7983,122.3151,133.2814,126.379,48.9986,127.7983,-0.8005,-1.094,125.06
2021-01-19 16:00:00,127.9723,122.5165,133.428,126.4699,48.9032,127.9723,-0.7271,-1.1666,125.01
2021-01-19 15:00:00,128.1536,122.7423,133.5649,126.5706,44.984,128.1536,-0.6172,-1.2373,123.04
2021-01-19 14:00:00,128.3923,123.2809,133.5037,126.8141,47.7147,128.3923,-0.4622,-1.1089,124.5606
2021-01-19 13:00:00,128.5646,123.6362,133.4929,126.9695,48.7272,128.5646,-0.3005,-1.0837,125.099
2021-01-19 12:00:00,128.7246,123.9473,133.5019,127.0985,41.6265,128.7246,-0.1047,-1.0907,121.906
2021-01-19 11:00:00,128.9574,124.9064,133.0084,127.4566,42.7672,128.9574,0.1418,-0.7585,122.5422
2021-01-19 10:00:00,129.136,125.8277,132.4443,127.7956,46.6266,129.136,0.3669,-0.3883,124.53
2021-01-19 09:00:00,129.1523,125.9315,132.3732,128.0208,49.9591,129.1523,0.5558,-0.1126,126.05
2021-01-19 08:00:00,129.114,125.7235,132.5045,128.1567,51.4801,129.114,0.7228,0.0862,126.7
2021-01-19 07:00:00,129.0423,125.3715,132.7132,128.2571,52.189,129.0423,0.882,0.2725,127.0
2021-01-19 06:00:00,128.9263,124.8116,133.0411,128.3438,52.6562,128.9263,1.0344,0.4759,127.2
2021-01-19 05:00:00,128.798,124.2577,133.3383,128.4227,54.6671,128.798,1.174,0.7081,128.05
2021-01-15 20:00:00,128.6463,123.728,133.5647,128.4484,58.1523,128.6463,1.2905,0.9076,129.43
2021-01-15 19:00:00,128.4507,123.2157,133.6856,128.3807,57.3524,128.4507,1.3862,1.0086,129.01
2021-01-15 18:00:00,128.2703,122.7594,133.7812,128.3373,58.616,128.2703,1.4806,1.1656,129.5
2021-01-15 17:00:00,128.0803,122.363,133.7977,128.2572,59.5215,128.0803,1.5593,1.2991,129.85
2021-01-15 16:00:00,127.8703,121.9686,133.7721,128.1473,59.2608,127.8703,1.6244,1.415,129.7
2021-01-15 15:00:00,127.6717,121.63,133.7133,128.0402,60.2868,127.6717,1.6767,1.5577,130.11
2021-01-15 14:00:00,127.468,121.3573,133.5787,127.8975,60.3607,127.468,1.7064,1.6753,130.14
2021-01-15 13:00:00,127.262,121.109,133.415,127.7428,65.2177,127.262,1.7142,1.798,132.025
2021-01-15 12:00:00,126.9792,120.9491,133.0092,127.4475,65.583,126.9792,1.6933,1.7366,132.16
2021-01-15 11:00:00,126.6942,120.8657,132.5227,127.1225,63.0405,126.6942,1.6825,1.6192,130.445
2021-01-15 10:00:00,126.496,120.7881,132.2039,126.8934,64.4494,126.496,1.6983,1.6203,130.97
2021-01-15 09:00:00,126.2473,120.6928,131.8019,126.6122,61.3477,126.2473,1.7178,1.5448,129.02
2021-01-15 08:00:00,126.196,120.7169,131.6751,126.4462,61.2975,126.196,1.761,1.6245,128.99
2021-01-15 07:00:00,125.9533,120.3474,131.5593,126.2707,59.6242,125.9533,1.7951,1.7057,128.0
2021-01-15 06:00:00,125.7868,120.1371,131.4364,126.1515,61.7083,125.7868,1.8175,1.8853,128.8
2021-01-15 05:00:00,125.5898,119.962,131.2175,125.9688,61.2996,125.5898,1.8006,2.0056,128.55
2021-01-14 20:00:00,125.3581,119.665,131.0511,125.7908,66.6637,125.3581,1.7493,2.1555,130.5
2021-01-14 19:00:00,125.0574,119.5321,130.5828,125.466,66.3427,125.0574,1.6477,2.1169,130.2801
2021-01-14 18:00:00,124.7748,119.4844,130.0651,125.134,66.8233,124.7748,1.5305,2.0592,130.45
2021-01-14 17:00:00,124.5531,119.6927,129.4135,124.7674,66.4779,124.5531,1.3983,1.9383,130.2
2021-01-14 16:00:00,124.3498,119.9641,128.7354,124.3927,65.8313,124.3498,1.2633,1.7812,129.73
2021-01-14 15:00:00,124.1621,120.2581,128.0661,124.0247,66.2783,124.1621,1.1338,1.6028,129.9
2021-01-14 14:00:00,123.9721,120.6999,127.2443,123.6195,64.9099,123.9721,1.0166,1.3343,128.89
2021-01-14 13:00:00,123.8274,121.0992,126.5557,123.256,63.5068,123.8274,0.9371,1.0751,127.9
2021-01-14 12:00:00,123.5944,121.1146,126.0743,122.9357,58.8834,123.5944,0.9026,0.8295,125.02
2021-01-14 11:00:00,123.4146,120.6128,126.2164,122.7919,58.6725,123.4146,0.9209,0.7971,124.9
2021-01-14 10:00:00,123.2131,120.0247,126.4015,122.6466,58.0661,123.2131,0.9519,0.7564,124.55
2021-01-14 09:00:00,122.9981,119.361,126.6352,122.5153,56.2396,122.9981,1.0008,0.7291,123.5201
2021-01-14 08:00:00,122.8321,118.8661,126.7982,122.446,55.9332,122.8321,1.0687,0.7884,123.35
2021-01-14 07:00:00,122.7111,118.5969,126.8254,122.3837,56.269,122.7111,1.1388,0.8701,123.5
2021-01-14 06:00:00,122.5251,118.0792,126.9711,122.3067,56.4,122.5251,1.2059,0.9464,123.56
2021-01-14 05:00:00,122.3458,117.6541,127.0375,122.2202,56.4847,122.3458,1.2708,1.0239,123.6
2021-01-13 20:00:00,122.1541,117.2195,127.0887,122.1251,56.8978,122.1541,1.3326,1.1038,123.8
2021-01-13 19:00:00,121.9811,116.927,127.0353,122.0096,56.5135,121.9811,1.3897,1.1694,123.55
2021-01-13 18:00:00,121.8035,116.6096,126.9973,121.9033,56.8861,121.8035,1.4448,1.2616,123.74
2021-01-13 17:00:00,121.6121,116.2963,126.928,121.7767,57.3867,121.6121,1.4906,1.3416,124.0
2021-01-13 16:00:00,121.4178,116.0394,126.7962,121.6233,57.3308,121.4178,1.5279,1.3977,123.96
2021-01-13 15:00:00,121.2078,115.7515,126.6641,121.4622,56.7557,121.2078,1.5604,1.453,123.54
2021-01-13 14:00:00,121.0228,115.5192,126.5264,121.3189,56.8792,121.0228,1.5873,1.5453,123.61
2021-01-13 13:00:00,120.8108,115.2327,126.3889,121.1609,58.4423,120.8108,1.5978,1.6334,124.5
2021-01-13 12:00:00,120.5908,115.092,126.0896,120.9306,57.1769,120.5908,1.5889,1.6316,123.51
2021-01-13 11:00:00,120.4565,115.0534,125.8595,120.7527,64.8291,120.4565,1.5782,1.7063,127.48
2021-01-13 10:00:00,120.1695,115.4132,124.9257,120.2887,56.6845,120.1695,1.5462,1.3726,121.71
2021-01-13 09:00:00,120.056,115.2897,124.8223,120.1907,59.6772,120.056,1.5896,1.5142,123.0026
2021-01-13 08:00:00,119.8269,114.989,124.6648,119.9968,59.4971,119.8269,1.6085,1.5413,122.89
2021-01-13 07:00:00,119.6626,114.918,124.4071,119.7973,57.3898,119.6626,1.6253,1.5649,121.6
2021-01-13 06:00:00,119.375,114.117,124.633,119.6729,57.1896,119.375,1.6404,1.7037,121.48
2021-01-13 05:00:00,119.113,113.5276,124.6984,119.5483,57.891,119.113,1.6245,1.8682,121.8
2021-01-12 20:00:00,118.8107,112.8692,124.7521,119.393,62.5243,118.8107,1.5636,2.0184,123.8
2021-01-12 19:00:00,118.4173,112.2897,124.5449,119.0891,63.2584,118.4173,1.4499,1.9772,124.1
2021-01-12 18:00:00,117.9993,111.7693,124.2293,118.7435,63.2584,117.9993,1.3181,1.8653,124.1
2021-01-12 17:00:00,117.6433,111.6317,123.6549,118.3741,63.4906,117.6433,1.1813,1.6953,124.2
2021-01-12 16:00:00,117.2783,111.582,122.9746,117.9723,64.289,117.2783,1.0528,1.4435,124.55
2021-01-12 15:00:00,116.91,111.7371,122.0828,117.5187,59.121,116.91,0.9551,1.0655,120.91
2021-01-12 14:00:00,116.6563,111.547,121.7657,117.2848,56.9973,116.6563,0.9275,0.9381,119.625
2021-01-12 13:00:00,116.4322,111.2736,121.5907,117.1234,55.6626,116.4322,0.9248,0.8927,118.8547
2021-01-12 12:00:00,116.237,111.0172,121.4568,117.004,54.3198,116.237,0.9328,0.9003,118.1
2021-01-12 11:00:00,116.0493,110.7075,121.3911,116.9284,55.267,116.0493,0.941,0.9736,118.5418
2021-01-12 10:00:00,115.8753,110.5294,121.2212,116.8171,57.8683,115.8753,0.9328,1.0081,119.72
2021-01-12 09:00:00,115.6544,110.4158,120.8931,116.6169,54.7209,115.6544,0.914,0.9175,117.92
2021-01-12 08:00:00,115.5269,110.3291,120.7248,116.5271,55.2977,115.5269,0.9131,0.9717,118.18
2021-01-12 07:00:00,115.4629,110.3507,120.5752,116.4131,54.712,115.4629,0.8985,1.0004,117.85
2021-01-12 06:00:00,115.4289,110.3674,120.4905,116.314,56.3558,115.4289,0.873,1.056,118.61
2021-01-12 05:00:00,115.3769,110.4161,120.3378,116.1556,55.6955,115.3769,0.8272,1.0342,118.22
2021-01-11 20:00:00,115.3296,110.4518,120.2074,116.0133,55.3269,115.3296,0.7755,1.0311,118.0
2021-01-11 19:00:00,115.2913,110.4804,120.1022,115.8762,55.6729,115.2913,0.7116,1.0345,118.17
2021-01-11 18:00:00,115.2156,110.5181,119.9131,115.718,54.8543,115.2156,0.6309,1.0066,117.66
2021-01-11 17:00:00,115.1403,110.5303,119.7502,115.5841,55.4953,115.1403,0.5369,1.0081,117.99
2021-01-11 16:00:00,115.0473,110.5601,119.5344,115.4182,54.3386,115.0473,0.4192,0.9619,117.25
2021-01-11 15:00:00,114.9756,110.5634,119.3878,115.2919,55.5648,114.9756,0.2835,0.9642,117.9
2021-01-11 14:00:00,114.8843,110.6066,119.1619,115.112,58.6771,114.8843,0.1133,0.887,119.4804
2021-01-11 13:00:00,114.7409,110.8152,118.6667,114.8107,57.7945,114.7409,-0.0801,0.6146,118.87
2021-01-11 12:00:00,114.5493,110.8967,118.2019,114.5308,56.9722,114.5493,-0.2538,0.3201,118.305
2021-01-11 11:00:00,114.3691,110.9495,117.7887,114.2705,53.6087,114.3691,-0.3973,-0.0029,116.13
2021-01-11 10:00:00,114.2945,110.9346,117.6543,114.1422,57.2484,114.2945,-0.4959,-0.1936,117.96
2021-01-11 09:00:00,114.1888,111.109,117.2685,113.8789,47.9363,114.1888,-0.5715,-0.6206,112.9729
2021-01-11 08:00:00,114.27,111.1943,117.3457,113.9414,49.2828,114.27,-0.5592,-0.6487,113.62
2021-01-11 07:00:00,114.4128,111.0837,117.7419,113.9636,47.3153,114.4128,-0.5368,-0.7411,112.73
2021-01-11 06:00:00,114.6301,110.9374,118.3229,114.0487,45.6434,114.6301,-0.4857,-0.7577,112.0
2021-01-11 05:00:00,114.8935,110.876,118.9109,114.19,44.6194,114.8935,-0.4177,-0.6934,111.56
2021-01-08 20:00:00,115.2048,110.8366,119.5729,114.3713,48.3407,115.2048,-0.3488,-0.5565,113.42
2021-01-08 19:00:00,115.3915,110.8685,119.9144,114.437,47.9572,115.3915,-0.2969,-0.5631,113.25
2021-01-08 18:00:00,115.6298,110.8378,120.4218,114.5188,48.4687,115.6298,-0.2303,-0.546,113.5
2021-01-08 17:00:00,115.7098,110.983,120.4366,114.5891,48.0401,115.7098,-0.1514,-0.5416,113.3
2021-01-08 16:00:00,115.8075,111.1635,120.4514,114.678,47.1911,115.8075,-0.0538,-0.5078,112.9
2021-01-08 15:00:00,115.9158,111.3983,120.4333,114.8006,47.3782,115.9158,0.0597,-0.4166,113.0
2021-01-08 14:00:00,116.0185,111.6326,120.4043,114.9248,46.2871,116.0185,0.1787,-0.3043,112.47
2021-01-08 13:00:00,116.1451,111.9617,120.3286,115.0941,47.8244,116.1451,0.2995,-0.1025,113.32
2021-01-08 12:00:00,116.1838,112.0849,120.2827,115.2164,47.3772,116.1838,0.4,0.0699,113.095
2021-01-08 11:00:00,116.288,112.3528,120.2231,115.3627,49.1885,116.288,0.4825,0.312,114.095
2021-01-08 10:00:00,116.2879,112.3525,120.2232,115.4502,53.4664,116.2879,0.5251,0.5145,116.26
2021-01-08 09:00:00,116.2105,112.1859,120.2352,115.3943,54.6767,116.2105,0.5277,0.5451,116.83
2021-01-08 08:00:00,116.0964,111.9559,120.2369,115.2953,55.1423,116.0964,0.5234,0.5182,117.05
2021-01-08 07:00:00,115.8982,111.4049,120.3914,115.1743,54.7187,115.8982,0.5247,0.4539,116.8
2021-01-08 06:00:00,115.7548,111.1139,120.3958,115.0622,54.8188,115.7548,0.5424,0.3907,116.85
2021-01-08 05:00:00,115.6122,110.853,120.3713,114.9389,53.2481,115.6122,0.5803,0.2993,115.9
2021-01-07 20:00:00,115.4755,110.5256,120.4254,114.8726,52.4062,115.4755,0.6506,0.275,115.4
2021-01-07 19:00:00,115.3615,110.2549,120.4682,114.8362,52.0726,115.3615,0.7445,0.2908,115.2
2021-01-07 18:00:00,115.2385,109.9478,120.5292,114.8111,51.9096,115.2385,0.8579,0.3272,115.1
2021-01-07 17:00:00,115.0252,109.2366,120.8137,114.7912,52.0122,115.0252,0.9905,0.3791,115.16
2021-01-07 16:00:00,114.7832,108.4555,121.1109,114.7657,52.0453,114.7832,1.1434,0.4337,115.18
2021-01-07 15:00:00,114.5772,107.9207,121.2336,114.7372,48.7972,114.5772,1.3208,0.495,113.12
2021-01-07 14:00:00,114.4452,107.5265,121.3639,114.8487,48.4366,114.4452,1.5273,0.7758,112.9
2021-01-07 13:00:00,114.3218,107.1694,121.4743,114.9831,49.9683,114.3218,1.7151,1.1453,113.8907
2021-01-07 12:00:00,114.1236,106.6134,121.6337,115.0584,51.3944,114.1236,1.8576,1.4994,114.79
2021-01-07 11:00:00,113.9307,106.2049,121.6565,115.077,52.3888,113.9307,1.9471,1.838,115.4087
2021-01-07 10:00:00,113.7194,105.8221,121.6168,115.0541,56.6637,113.7194,1.9744,2.1804,117.9044
