date,Upper BBand,Lower BBand,Middle BBand,EMA,RSI,SMA,MACD,MACD Signal,Closing Price
2021-02-01 20:00:00,136.2828,130.5271,133.405,134.2481,45.1614,133.405,-0.2545,-0.5005,133.8494
2021-02-01 19:00:00,136.4647,130.4724,133.4686,134.2756,45.802,133.4686,-0.2794,-0.562,134.109
2021-02-01 18:00:00,136.5569,130.4527,133.5048,134.287,45.2534,133.5048,-0.3334,-0.6327,133.9193
2021-02-01 17:00:00,136.8136,130.3632,133.5884,134.3124,44.913,133.5884,-0.3783,-0.7075,133.7994
2021-02-01 16:00:00,137.099,130.2715,133.6852,134.3478,45.1391,133.6852,-0.4179,-0.7898,133.8993
2021-02-01 15:00:00,137.4386,130.1535,133.7961,134.3787,45.4265,133.7961,-0.4724,-0.8827,134.0291
2021-02-01 14:00:00,137.696,130.0852,133.8906,134.4028,46.5463,133.8906,-0.5484,-0.9853,134.5365
2021-02-01 13:00:00,137.9115,130.0229,133.9672,134.3936,46.7258,133.9672,-0.6891,-1.0945,134.6183
2021-02-01 12:00:00,138.469,129.7649,134.117,134.3781,44.0525,134.117,-0.867,-1.1959,133.5698
2021-02-01 11:00:00,139.1597,129.5023,134.331,134.4339,41.9057,134.331,-0.9747,-1.2781,132.771
2021-02-01 10:00:00,139.8593,129.3172,134.5883,134.5485,40.0431,134.5883,-1.0166,-1.3539,132.102
2021-02-01 09:00:00,140.2165,129.4107,134.8136,134.7173,43.3302,134.8136,-0.9873,-1.4383,133.7395
2021-02-01 08:00:00,140.5808,129.3979,134.9893,134.7847,43.2478,134.9893,-1.1021,-1.551,133.7096
2021-02-01 07:00:00,140.8098,129.4584,135.1341,134.8588,44.3702,135.1341,-1.2297,-1.6633,134.2488
2021-02-01 06:00:00,141.2506,129.4004,135.3255,134.9009,44.006,135.3255,-1.4294,-1.7717,134.109
2021-02-01 05:00:00,141.5034,129.4518,135.4776,134.9555,45.0028,135.4776,-1.6494,-1.8572,134.5982
2021-01-29 20:00:00,141.7717,129.4777,135.6247,134.9802,36.423,135.6247,-1.956,-1.9092,131.5827
2021-01-29 19:00:00,141.808,129.8289,135.8184,135.2145,36.4596,135.8184,-2.0118,-1.8974,131.6027
2021-01-29 18:00:00,141.7744,130.2006,135.9875,135.4636,36.4949,135.9875,-2.0559,-1.8688,131.6227
2021-01-29 17:00:00,141.7431,130.6053,136.1742,135.7285,36.7353,136.1742,-2.0842,-1.8221,131.7625
2021-01-29 16:00:00,141.6815,131.0224,136.352,136.002,36.3589,136.352,-2.1043,-1.7566,131.6327
2021-01-29 15:00:00,141.6113,131.5033,136.5573,136.3033,35.7911,136.5573,-2.0861,-1.6696,131.4331
2021-01-29 14:00:00,141.8774,131.9082,136.8928,136.6392,35.8374,136.8928,-2.0122,-1.5655,131.4629
2021-01-29 13:00:00,142.1855,132.3237,137.2546,136.9962,32.807,137.2546,-1.8917,-1.4538,130.3846
2021-01-29 12:00:00,142.0904,133.163,137.6267,137.4521,36.5285,137.6267,-1.6006,-1.3443,132.7909
2021-01-29 11:00:00,142.494,133.452,137.973,137.7736,38.4927,137.973,-1.4507,-1.2803,133.9108
2021-01-29 10:00:00,142.9046,133.6551,138.2799,138.04,40.4563,138.2799,-1.3523,-1.2377,134.9564
2021-01-29 09:00:00,143.1188,133.8915,138.5051,138.2527,42.1872,138.5051,-1.3136,-1.209,135.8264
2021-01-29 08:00:00,143.5363,133.9599,138.7481,138.42,41.689,138.7481,-1.3336,-1.1828,135.6467
2021-01-29 07:00:00,143.8136,134.1439,138.9788,138.6113,42.2363,138.9788,-1.3214,-1.1452,135.9262
2021-01-29 06:00:00,144.1446,134.2962,139.2204,138.7964,41.7878,139.2204,-1.3151,-1.1011,135.7565
2021-01-29 05:00:00,144.3516,134.5498,139.4507,139.0061,40.3119,139.4507,-1.2706,-1.0476,135.1973
2021-01-28 20:00:00,144.5216,134.907,139.7143,139.2687,42.6054,139.7143,-1.1385,-0.9918,136.4255
2021-01-28 19:00:00,144.9069,135.0516,139.9793,139.4648,43.1455,139.9793,-1.0783,-0.9552,136.7051
2021-01-28 18:00:00,145.3181,135.1816,140.2498,139.6552,44.1504,140.2498,-1.0143,-0.9244,137.2243
2021-01-28 17:00:00,145.6963,135.3087,140.5025,139.8228,43.2661,140.5025,-0.9707,-0.9019,136.8648
2021-01-28 16:00:00,145.9852,135.541,140.7631,140.0268,43.1936,140.7631,-0.8643,-0.8847,136.8349
2021-01-28 15:00:00,146.2222,135.8285,141.0254,140.2469,47.6661,141.0254,-0.7129,-0.8898,139.1116
2021-01-28 14:00:00,146.4469,135.9333,141.1901,140.3252,49.5815,141.1901,-0.7412,-0.934,139.9903
2021-01-28 13:00:00,146.5644,136.0145,141.2895,140.3483,50.7003,141.2895,-0.8558,-0.9823,140.4894
2021-01-28 12:00:00,146.6528,136.0732,141.363,140.3386,46.9256,141.363,-1.0406,-1.0139,138.8618
2021-01-28 11:00:00,146.7209,136.2641,141.4925,140.4405,47.2476,141.4925,-1.0956,-1.0072,139.0117
2021-01-28 10:00:00,146.7404,136.4431,141.5917,140.539,44.9101,141.5917,-1.1651,-0.9851,138.0531
2021-01-28 09:00:00,146.6916,136.7354,141.7135,140.7104,49.1655,141.7135,-1.1392,-0.9401,139.9902
2021-01-28 08:00:00,146.7402,136.8533,141.7967,140.7601,45.7868,141.7967,-1.2868,-0.8903,138.6721
2021-01-28 07:00:00,146.7524,137.1186,141.9355,140.9041,46.5572,141.9355,-1.3224,-0.7911,139.0116
2021-01-28 06:00:00,146.7721,137.3626,142.0673,141.0346,42.0671,142.0673,-1.3831,-0.6583,137.394
2021-01-28 05:00:00,146.6385,137.873,142.2557,141.2857,39.8977,142.2557,-1.2757,-0.4772,136.6751
2021-01-27 20:00:00,146.3342,138.6,142.4671,141.6037,41.0323,142.4671,-1.0469,-0.2775,137.2243
2021-01-27 19:00:00,145.9989,139.314,142.6564,141.9057,40.6466,142.6564,-0.7956,-0.0852,137.0945
2021-01-27 18:00:00,145.4668,140.2043,142.8355,142.2375,42.0792,142.8355,-0.45,0.0924,137.7935
2021-01-27 17:00:00,144.8499,141.1353,142.9926,142.544,51.3513,142.9926,-0.0736,0.2281,141.4979
2021-01-27 16:00:00,144.8107,141.2617,143.0362,142.6161,53.8883,143.0362,0.0308,0.3035,142.3167
2021-01-27 15:00:00,144.8077,141.284,143.0459,142.6368,51.7233,143.0459,0.0802,0.3716,141.5478
2021-01-27 14:00:00,144.7793,141.4316,143.1054,142.7119,57.2397,143.1054,0.2204,0.4445,143.1804
2021-01-27 13:00:00,144.7693,141.4087,143.089,142.6796,57.0634,143.089,0.2299,0.5005,143.1154
2021-01-27 12:00:00,144.7622,141.3731,143.0677,142.6495,53.0313,143.0677,0.2453,0.5682,141.7149
2021-01-27 11:00:00,144.7281,141.456,143.0921,142.714,58.3265,143.0921,0.4039,0.6489,143.1155
2021-01-27 10:00:00,144.7279,141.3963,143.0621,142.6863,56.687,143.0621,0.458,0.7102,142.5662
2021-01-27 09:00:00,144.7305,141.3811,143.0558,142.6946,59.1832,143.0558,0.5762,0.7732,143.1754
2021-01-27 08:00:00,144.8215,141.1396,142.9806,142.6614,57.6772,142.9806,0.6567,0.8225,142.6661
2021-01-27 07:00:00,144.988,141.11,143.049,142.6611,59.5084,143.049,0.8018,0.8639,143.1055
2021-01-27 06:00:00,144.9779,141.0754,143.0267,142.6304,65.2922,143.0267,0.9305,0.8795,144.3736
2021-01-27 05:00:00,144.8585,141.077,142.9677,142.5102,67.5407,142.9677,0.9522,0.8667,144.8229
2021-01-26 20:00:00,144.6774,141.0491,142.8632,142.3507,67.4926,142.8632,0.9203,0.8453,144.8029
2021-01-26 19:00:00,144.4604,141.0764,142.7684,142.1816,67.2108,142.7684,0.8682,0.8266,144.6831
2021-01-26 18:00:00,144.248,141.0871,142.6675,142.0091,67.3048,142.6675,0.8013,0.8162,144.7031
2021-01-26 17:00:00,144.1584,140.8731,142.5158,141.8233,65.8022,142.5158,0.7022,0.8199,144.0541
2021-01-26 16:00:00,144.1564,140.6048,142.3806,141.6694,63.0632,142.3806,0.6315,0.8494,142.9707
2021-01-26 15:00:00,144.2705,140.2754,142.273,141.5797,62.3241,142.273,0.6425,0.9039,142.6962
2021-01-26 14:00:00,144.433,139.8786,142.1558,141.5027,62.5503,142.1558,0.6751,0.9692,142.7475
2021-01-26 13:00:00,144.5928,139.4531,142.0229,141.4169,60.4969,142.0229,0.7017,1.0427,141.9872
2021-01-26 12:00:00,144.726,139.1129,141.9194,141.3775,59.7117,141.9194,0.8028,1.128,141.7076
2021-01-26 11:00:00,144.9628,138.615,141.7889,141.3548,63.0881,141.7889,0.9486,1.2093,142.4863
2021-01-26 10:00:00,145.1051,138.1582,141.6317,141.2767,64.675,141.6317,1.0417,1.2744,142.8359
2021-01-26 09:00:00,145.2395,137.6437,141.4416,141.1692,65.2643,141.4416,1.1098,1.3326,142.9657
2021-01-26 08:00:00,145.3511,137.1128,141.2319,141.0453,65.6199,141.2319,1.1673,1.3883,143.0456
2021-01-26 07:00:00,145.3491,136.7207,141.0349,140.9074,65.5519,141.0349,1.2156,1.4436,143.0156
2021-01-26 06:00:00,145.4406,136.1433,140.7919,140.762,65.3085,140.7919,1.2626,1.5006,142.9058
2021-01-26 05:00:00,145.4775,135.6244,140.551,140.6141,64.3341,140.551,1.3154,1.5601,142.4664
2021-01-25 20:00:00,145.4801,135.1818,140.3309,140.4864,64.4933,140.3309,1.4084,1.6213,142.5064
2021-01-25 19:00:00,145.4653,134.7266,140.096,140.347,65.6714,140.096,1.5025,1.6745,142.8059
2021-01-25 18:00:00,145.3876,134.3004,139.844,140.1775,65.2624,139.844,1.5704,1.7175,142.6062
2021-01-25 17:00:00,145.2265,134.0329,139.6297,140.01,68.1257,139.6297,1.6544,1.7543,143.3351
2021-01-25 16:00:00,144.9424,133.845,139.3937,139.7806,66.8748,139.3937,1.6634,1.7793,142.6861
2021-01-25 15:00:00,144.681,133.7183,139.1996,139.5803,66.464,139.1996,1.7168,1.8083,142.4765
2021-01-25 14:00:00,144.4124,133.6281,139.0202,139.3805,66.4062,139.0202,1.7813,1.8312,142.4465
2021-01-25 13:00:00,144.1286,133.5265,138.8275,139.1691,65.9734,138.8275,1.8408,1.8436,142.2168
2021-01-25 12:00:00,143.8512,133.4115,138.6313,138.9589,66.55,138.6313,1.9133,1.8443,142.3766
2021-01-25 11:00:00,143.5319,133.3004,138.4161,138.7232,63.7556,138.4161,1.9618,1.8271,140.9188
2021-01-25 10:00:00,143.3529,133.1489,138.2509,138.5718,80.7504,138.2509,2.1435,1.7934,144.7181
2021-01-25 09:00:00,142.5235,133.3882,137.9558,138.1479,77.2264,137.9558,1.9575,1.7059,142.4365
2021-01-25 08:00:00,142.0491,133.4189,137.734,137.8521,78.2567,137.734,1.9239,1.643,142.6062
2021-01-25 07:00:00,141.5221,133.4172,137.4697,137.5242,76.6253,137.4697,1.8358,1.5728,141.6876
2021-01-25 06:00:00,141.1838,133.2057,137.1947,137.2371,78.2918,137.1947,1.7901,1.507,141.9572
2021-01-25 05:00:00,140.678,133.171,136.9245,136.9116,77.7726,136.9245,1.6783,1.4363,141.6577
2021-01-22 20:00:00,140.1775,133.1216,136.6496,136.5843,74.8451,136.6496,1.5417,1.3758,140.1499
2021-01-22 19:00:00,139.8997,132.9428,136.4212,136.3384,74.5228,136.4212,1.4984,1.3343,140.0001
2021-01-22 18:00:00,139.583,132.8168,136.1999,136.0858,73.964,136.1999,1.4367,1.2933,139.7405
2021-01-22 17:00:00,139.3003,132.6369,135.9686,135.8338,72.7181,135.9686,1.3634,1.2574,139.1814
2021-01-22 16:00:00,139.0967,132.3852,135.7409,135.6029,71.7374,135.7409,1.3069,1.2309,138.7619
2021-01-22 15:00:00,138.9348,132.0977,135.5163,135.3851,72.4572,135.5163,1.2586,1.2119,138.8818
2021-01-22 14:00:00,138.6899,131.8873,135.2886,135.1439,69.7958,135.2886,1.1663,1.2003,137.7925
2021-01-22 13:00:00,138.5837,131.5922,135.0879,134.9612,69.7336,135.0879,1.1426,1.2088,137.7685
2021-01-22 12:00:00,138.4161,131.3741,134.8951,134.7676,68.0511,134.8951,1.0981,1.2253,137.1344
2021-01-22 11:00:00,138.311,131.1195,134.7152,134.6044,66.757,134.7152,1.0898,1.2571,136.6751
2021-01-22 10:00:00,138.2282,130.8687,134.5485,134.4616,69.4773,134.5485,1.1102,1.299,137.1344
2021-01-22 09:00:00,138.0438,130.7033,134.3736,134.2773,65.2858,134.3736,1.0734,1.3461,135.7265
2021-01-22 08:00:00,138.0065,130.4597,134.2331,134.1773,65.1216,134.2331,1.154,1.4143,135.6766
2021-01-22 07:00:00,138.0914,129.9824,134.0369,134.0739,66.273,134.0369,1.2453,1.4794,135.8663
2021-01-22 06:00:00,138.247,129.3349,133.7909,133.9503,64.9815,133.7909,1.3244,1.5379,135.457
2021-01-22 05:00:00,138.3513,128.7693,133.5603,133.8464,64.3047,133.5603,1.4477,1.5913,135.2473
2021-01-21 20:00:00,138.424,128.2392,133.3316,133.7498,70.1049,133.3316,1.6055,1.6272,136.1759
2021-01-21 19:00:00,138.3371,127.8163,133.0767,133.5825,70.6347,133.0767,1.6889,1.6327,136.2558
2021-01-21 18:00:00,138.1903,127.4452,132.8177,133.3981,74.8012,132.8177,1.7626,1.6186,136.8648
2021-01-21 17:00:00,137.9477,127.096,132.5218,133.159,76.444,132.5218,1.7691,1.5826,137.0944
2021-01-21 16:00:00,137.6079,126.8268,132.2173,132.8876,75.4702,132.2173,1.7283,1.536,136.6651
2021-01-21 15:00:00,137.2698,126.5804,131.9251,132.6271,74.6817,131.9251,1.6947,1.4879,136.3306
2021-01-21 14:00:00,136.917,126.373,131.645,132.3717,73.6809,131.645,1.6613,1.4362,135.9213
2021-01-21 13:00:00,136.584,126.1531,131.3686,132.1269,73.9566,131.3686,1.6362,1.38,135.9612
2021-01-21 12:00:00,136.1805,126.0058,131.0932,131.8625,73.731,131.0932,1.5763,1.3159,135.8663
2021-01-21 11:00:00,135.7253,125.9204,130.8229,131.5863,73.5326,130.8229,1.4866,1.2508,135.7815
2021-01-21 10:00:00,135.2125,125.9038,130.5581,131.297,70.7521,130.5581,1.359,1.1918,134.6761
2021-01-21 09:00:00,134.8368,125.8023,130.3196,131.064,67.0049,130.3196,1.289,1.15,133.44
2021-01-21 08:00:00,134.6256,125.5786,130.1021,130.9001,69.8707,130.1021,1.3068,1.1153,133.8494
2021-01-21 07:00:00,134.295,125.4706,129.8828,130.6967,68.4718,129.8828,1.2688,1.0674,133.41
2021-01-21 06:00:00,133.968,125.4221,129.6951,130.5096,68.114,129.6951,1.2465,1.0171,133.3002
2021-01-21 05:00:00,133.613,125.4343,129.5237,130.3171,68.524,129.5237,1.2112,0.9597,133.3601
2021-01-20 20:00:00,133.2094,125.5271,129.3682,130.1073,66.7164,129.3682,1.1423,0.8969,132.8009
2021-01-20 19:00:00,132.8609,125.6046,129.2328,129.9215,65.1623,129.2328,1.0948,0.8355,132.3516
2021-01-20 18:00:00,132.5528,125.6698,129.1113,129.7539,63.9697,129.1113,1.0639,0.7707,132.0221
2021-01-20 17:00:00,132.3088,125.5543,128.9315,129.5975,64.1628,128.9315,1.0426,0.6974,132.0521
2021-01-20 16:00:00,132.0076,125.51,128.7588,129.4282,63.1598,128.7588,0.9972,0.6111,131.7725
2021-01-20 15:00:00,131.7096,125.4852,128.5974,129.2665,64.4844,128.5974,0.9532,0.5145,131.9848
2021-01-20 14:00:00,131.3374,125.5071,128.4222,129.0791,63.6224,128.4222,0.8616,0.4049,131.7366
2021-01-20 13:00:00,130.9521,125.5685,128.2603,128.8958,63.4009,128.2603,0.7574,0.2907,131.6726
2021-01-20 12:00:00,130.5072,125.7377,128.1225,128.7043,64.6778,128.1225,0.6199,0.174,131.8873
2021-01-20 11:00:00,129.9379,126.0679,128.0029,128.4848,63.4362,128.0029,0.4135,0.0625,131.5129
2021-01-20 10:00:00,129.3331,126.458,127.8955,128.2759,56.6627,127.8955,0.1821,-0.0252,129.7904
2021-01-20 09:00:00,129.1349,126.574,127.8544,128.1715,49.8727,127.8544,0.0596,-0.077,128.4876
2021-01-20 08:00:00,129.1,126.5786,127.8393,128.1497,50.1627,127.8393,0.035,-0.1112,128.5373
2021-01-20 07:00:00,129.1533,126.5532,127.8533,128.1229,49.3044,127.8533,-0.002,-0.1477,128.3876
2021-01-20 06:00:00,129.1999,126.5353,127.8676,128.1047,50.0826,127.8676,-0.034,-0.1841,128.5273
2021-01-20 05:00:00,129.2389,126.5189,127.8789,128.0755,49.864,127.8789,-0.0885,-0.2216,128.4874
2021-01-19 20:00:00,129.2549,126.5135,127.8842,128.0471,47.0638,127.8842,-0.1527,-0.2549,127.9881
2021-01-19 19:00:00,129.3037,126.5087,127.9062,128.0512,46.8917,127.9062,-0.1816,-0.2805,127.9582
2021-01-19 18:00:00,129.3478,126.5078,127.9278,128.0576,46.5559,127.9278,-0.2129,-0.3052,127.8983
2021-01-19 17:00:00,129.4365,126.493,127.9648,128.0686,46.6986,127.9648,-0.2435,-0.3283,127.9282
2021-01-19 16:00:00,129.5303,126.4771,128.0037,128.0783,45.0709,128.0037,-0.2821,-0.3495,127.6287
2021-01-19 15:00:00,129.6277,126.4809,128.0543,128.1093,45.3835,128.0543,-0.2968,-0.3663,127.6986
2021-01-19 14:00:00,129.6796,126.5015,128.0906,128.1376,45.6458,128.0906,-0.3184,-0.3837,127.7585
2021-01-19 13:00:00,129.7229,126.5228,128.1229,128.1638,45.9888,128.1229,-0.3474,-0.4,127.8385
2021-01-19 12:00:00,129.8391,126.5127,128.1759,128.1862,44.3739,128.1759,-0.3875,-0.4132,127.5189
2021-01-19 11:00:00,129.9316,126.5414,128.2365,128.2322,41.1725,128.2365,-0.4005,-0.4196,126.9171
2021-01-19 10:00:00,130.065,126.6092,128.3371,128.3229,42.558,128.3371,-0.35,-0.4244,127.2692
2021-01-19 09:00:00,130.1802,126.6631,128.4217,128.3956,44.6588,128.4217,-0.3163,-0.443,127.7785
2021-01-19 08:00:00,130.3921,126.6278,128.51,128.4382,46.3051,128.51,-0.3205,-0.4747,128.1579
2021-01-19 07:00:00,130.4994,126.6311,128.5652,128.4575,48.775,128.5652,-0.3599,-0.5133,128.6971
2021-01-19 06:00:00,130.7249,126.544,128.6344,128.441,48.962,128.6344,-0.4598,-0.5516,128.737
2021-01-19 05:00:00,130.9111,126.4856,128.6983,128.4206,48.8197,128.6983,-0.5847,-0.5746,128.7071
2021-01-15 20:00:00,131.0509,126.459,128.7549,128.4008,37.0615,128.7549,-0.7325,-0.5721,126.6302
2021-01-15 19:00:00,131.075,126.6665,128.8707,128.5229,38.0361,128.8707,-0.6992,-0.5319,126.8698
2021-01-15 18:00:00,131.0956,126.8616,128.9786,128.6369,38.2794,128.9786,-0.6708,-0.4901,126.9297
2021-01-15 17:00:00,131.2232,127.0109,129.117,128.7547,36.9806,129.117,-0.6309,-0.445,126.73
2021-01-15 16:00:00,131.2524,127.2552,129.2538,128.8943,37.5535,129.2538,-0.5505,-0.3985,126.8798
2021-01-15 15:00:00,131.2449,127.5198,129.3823,129.0332,40.1942,129.3823,-0.4551,-0.3605,127.5368
2021-01-15 14:00:00,131.2692,127.7019,129.4856,129.1364,43.6383,129.4856,-0.3936,-0.3368,128.2997
2021-01-15 13:00:00,131.3439,127.7869,129.5654,129.1941,43.5955,129.5654,-0.3871,-0.3226,128.2927
2021-01-15 12:00:00,131.4165,127.8817,129.6491,129.2563,44.8418,129.6491,-0.3725,-0.3065,128.5573
2021-01-15 11:00:00,131.4744,127.9638,129.7191,129.3045,41.6464,129.7191,-0.3753,-0.29,128.033
2021-01-15 10:00:00,131.5074,128.1243,129.8158,129.3922,46.205,129.8158,-0.32,-0.2686,128.9567
2021-01-15 09:00:00,131.5906,128.1742,129.8824,129.4222,45.3296,129.8824,-0.3389,-0.2558,128.8169
2021-01-15 08:00:00,131.6435,128.2558,129.9496,129.464,45.5857,129.9496,-0.3438,-0.235,128.8668
2021-01-15 07:00:00,131.6255,128.325,129.9753,129.5052,44.2459,129.9753,-0.3502,-0.2078,128.6472
2021-01-15 06:00:00,131.6051,128.3674,129.9862,129.5643,44.2459,129.9862,-0.3309,-0.1722,128.6472
2021-01-15 05:00:00,131.6006,128.3759,129.9882,129.6276,44.0116,129.9882,-0.3014,-0.1325,128.6072
2021-01-14 20:00:00,131.5589,128.4755,130.0172,129.6979,45.8746,130.0172,-0.2554,-0.0903,129.0066
2021-01-14 19:00:00,131.542,128.5257,130.0338,129.7456,46.3009,130.0338,-0.2335,-0.049,129.0965
2021-01-14 18:00:00,131.5274,128.5756,130.0515,129.7904,46.5331,130.0515,-0.2114,-0.0029,129.1464
2021-01-14 17:00:00,131.5338,128.5612,130.0475,129.8348,44.5987,130.0475,-0.1851,0.0493,128.7869
2021-01-14 16:00:00,131.5322,128.5641,130.0482,129.9071,44.2745,130.0482,-0.1123,0.1079,128.727
2021-01-14 15:00:00,131.5339,128.5611,130.0475,129.9885,47.4323,130.0475,-0.0117,0.1629,129.431
2021-01-14 14:00:00,131.5674,128.4827,130.025,130.0269,46.9393,130.025,0.0453,0.2066,129.3361
2021-01-14 13:00:00,131.6057,128.3971,130.0014,130.0745,49.7899,130.0014,0.1269,0.2469,129.9352
2021-01-14 12:00:00,131.6727,128.2149,129.9438,130.0841,49.1426,129.9438,0.1684,0.2769,129.8053
2021-01-14 11:00:00,131.7476,128.0198,129.8837,130.1034,52.2617,129.8837,0.232,0.3041,130.4274
2021-01-14 10:00:00,131.7966,127.7926,129.7946,130.081,49.1951,129.7946,0.2465,0.3221,129.8154
2021-01-14 09:00:00,131.8254,127.6537,129.7395,130.0993,54.4956,129.7395,0.3238,0.3409,130.774
2021-01-14 08:00:00,131.7515,127.5904,129.671,130.0528,53.8953,129.671,0.3201,0.3452,130.6542
2021-01-14 07:00:00,131.7032,127.473,129.5881,130.0114,52.6371,129.5881,0.3229,0.3515,130.4045
2021-01-14 06:00:00,131.6474,127.4143,129.5308,129.9842,51.0888,129.5308,0.3472,0.3587,130.105
2021-01-14 05:00:00,131.6151,127.4033,129.5092,129.9759,51.0888,129.5092,0.4037,0.3615,130.105
2021-01-13 20:00:00,131.5778,127.3873,129.4826,129.967,56.7521,129.4826,0.47,0.351,131.0835
2021-01-13 19:00:00,131.4309,127.4098,129.4203,129.89,55.5366,129.4203,0.448,0.3212,130.8339
2021-01-13 18:00:00,131.3143,127.4325,129.3734,129.8249,55.0482,129.3734,0.4389,0.2895,130.734
2021-01-13 17:00:00,131.1928,127.4355,129.3142,129.7622,54.5656,129.3142,0.4311,0.2522,130.6342
2021-01-13 16:00:00,131.075,127.4395,129.2572,129.7021,54.9075,129.2572,0.425,0.2075,130.6941
2021-01-13 15:00:00,130.9382,127.4538,129.196,129.6337,55.5245,129.196,0.405,0.1531,130.804
2021-01-13 14:00:00,130.7702,127.4854,129.1278,129.553,54.8785,129.1278,0.3623,0.0901,130.6591
2021-01-13 13:00:00,130.6096,127.5211,129.0654,129.4767,56.3787,129.0654,0.3173,0.0221,130.9337
2021-01-13 12:00:00,130.385,127.6246,129.0048,129.3762,56.4873,129.0048,0.2273,-0.0517,130.9537
2021-01-13 11:00:00,130.1224,127.767,128.9447,129.2674,55.9959,128.9447,0.1071,-0.1215,130.8339
2021-01-13 10:00:00,129.8567,127.9342,128.8955,129.1593,50.6027,128.8955,-0.0357,-0.1787,129.6357
2021-01-13 09:00:00,129.8197,127.9499,128.8848,129.1265,47.1595,128.8848,-0.0955,-0.2144,128.9767
2021-01-13 08:00:00,129.8491,127.9471,128.8981,129.1368,45.6617,128.8981,-0.1032,-0.2441,128.7071
2021-01-13 07:00:00,129.8712,127.96,128.9156,129.1665,49.5323,128.9156,-0.0842,-0.2793,129.4759
2021-01-13 06:00:00,129.9438,127.9213,128.9326,129.1451,49.691,128.9326,-0.1369,-0.3281,129.5059
2021-01-13 05:00:00,130.0951,127.8326,128.9639,129.1202,50.3141,128.9639,-0.2053,-0.3759,129.6257
2021-01-12 20:00:00,130.4171,127.6238,129.0204,129.0854,47.1085,129.0204,-0.3018,-0.4186,129.0266
2021-01-12 19:00:00,130.6945,127.4915,129.093,129.0894,45.8707,129.093,-0.3596,-0.4478,128.8069
2021-01-12 18:00:00,130.918,127.4198,129.1689,129.1089,45.3083,129.1689,-0.4058,-0.4698,128.7071
2021-01-12 17:00:00,131.2009,127.3266,129.2637,129.1366,45.537,129.2637,-0.4486,-0.4858,128.757
2021-01-12 16:00:00,131.4768,127.247,129.3619,129.1628,44.8367,129.3619,-0.5019,-0.4951,128.6271
2021-01-12 15:00:00,131.7287,127.2035,129.4661,129.1998,42.5312,129.4661,-0.5493,-0.4934,128.2078
2021-01-12 14:00:00,131.9721,127.2097,129.5909,129.2682,41.3749,129.5909,-0.5591,-0.4795,128.0031
2021-01-12 13:00:00,132.1496,127.2849,129.7172,129.3554,39.9506,129.7172,-0.5428,-0.4595,127.7535
2021-01-12 12:00:00,132.2123,127.4548,129.8336,129.4659,41.551,129.8336,-0.4885,-0.4387,128.1629
2021-01-12 11:00:00,132.2421,127.6017,129.9219,129.5558,43.85,129.9219,-0.4539,-0.4263,128.7172
2021-01-12 10:00:00,132.354,127.6735,130.0138,129.6136,40.7072,130.0138,-0.4595,-0.4194,128.1679
2021-01-12 09:00:00,132.489,127.7968,130.1429,129.7133,42.9014,130.1429,-0.4041,-0.4094,128.6871
2021-01-12 08:00:00,132.5083,127.92,130.2142,129.7841,46.4882,130.2142,-0.3803,-0.4107,129.4559
2021-01-12 07:00:00,132.5889,127.9658,130.2774,129.8067,45.6322,130.2774,-0.4227,-0.4183,129.3062
2021-01-12 06:00:00,132.7104,128.0134,130.3619,129.8412,45.1231,130.3619,-0.4555,-0.4172,129.2163
2021-01-12 05:00:00,132.8397,128.0725,130.4561,129.8843,46.0968,130.4561,-0.4815,-0.4076,129.426
2021-01-11 20:00:00,132.9367,128.1353,130.536,129.9159,43.4572,130.536,-0.529,-0.3892,128.9567
2021-01-11 19:00:00,133.0156,128.2567,130.6362,129.9821,43.2858,130.6362,-0.5342,-0.3542,128.9267
2021-01-11 18:00:00,133.0566,128.4054,130.731,130.0549,42.8955,130.731,-0.53,-0.3092,128.8568
2021-01-11 17:00:00,133.0512,128.5859,130.8185,130.1375,42.3486,130.8185,-0.5099,-0.254,128.7572
2021-01-11 16:00:00,132.9852,128.7904,130.8878,130.2327,42.466,130.8878,-0.4666,-0.19,128.787
2021-01-11 15:00:00,132.8988,128.9925,130.9457,130.3324,43.7646,130.9457,-0.4076,-0.1209,129.1165
2021-01-11 14:00:00,132.8324,129.1469,130.9896,130.4163,43.9022,130.9896,-0.3599,-0.0492,129.1514
2021-01-11 13:00:00,132.7573,129.3221,131.0397,130.5035,44.6982,131.0397,-0.2973,0.0285,129.3561
2021-01-11 12:00:00,132.691,129.4699,131.0805,130.5826,44.5084,131.0805,-0.234,0.1099,129.3162
2021-01-11 11:00:00,132.6238,129.5904,131.1071,130.67,44.731,131.1071,-0.1457,0.1959,129.3761
2021-01-11 10:00:00,132.5478,129.726,131.1369,130.7592,44.0777,131.1369,-0.037,0.2813,129.2313
2021-01-11 09:00:00,132.4471,129.8862,131.1667,130.8646,46.8658,131.1667,0.1171,0.3608,129.9852
2021-01-11 08:00:00,132.4208,129.9366,131.1787,130.9252,48.6794,131.1787,0.2353,0.4218,130.4445
2021-01-11 07:00:00,132.6086,129.6403,131.1244,130.9584,52.4313,131.1244,0.3359,0.4684,131.3231
2021-01-11 06:00:00,132.8641,129.1657,131.0149,130.9332,51.9431,131.0149,0.37,0.5015,131.2033
